"dataset"	"root_id"	"supervoxel_id"	"side"	"soma_division"	"class"	"type"	"synonyms"	"hemilineage"	"group"	"subclass"	"cell_id"
"FANC"	"648518346518253142"	"73256337328680527"	"L"	"brain"	"DN"	"DNut042"	""	NA	"73256337328776575"	NA	"10405"
"FANC"	"648518346486161321"	"73256337328683014"	"L"	"brain"	"DN"	"DNut042"	""	NA	"73256337328776575"	NA	"10382"
"FANC"	"648518346478850511"	"73256337328685589"	"L"	"brain"	"DN"	"DNut042"	""	NA	"73256337328776575"	NA	"10383"
"FANC"	"648518346479131344"	"73256337328690761"	"L"	"brain"	"DN"	"DNut042"	""	NA	"73256337328776575"	NA	"10392"
"FANC"	"648518346514078942"	"73537812305479590"	"R"	"brain"	"DN"	"DNut042"	""	NA	"73256337328776575"	NA	"11072"
"FANC"	"648518346476468598"	"73537812305498360"	"R"	"brain"	"DN"	"DNut042"	""	NA	"73256337328776575"	NA	"11091"
"FANC"	"648518346484041255"	"73537812305498386"	"R"	"brain"	"DN"	"DNut042"	""	NA	"73256337328776575"	NA	"11101"
"FANC"	"648518346489319621"	"73537812372480371"	"R"	"brain"	"DN"	"DNut042"	""	NA	"73256337328776575"	NA	"11013"
"FANC"	"648518346501223256"	"73537812305538751"	"R"	"brain"	"DN"	"DNut042"	""	NA	"73256337328776575"	NA	"10979"
"FANC"	"648518346491415238"	"73537812372211282"	"R"	"brain"	"DN"	"DNut042"	""	NA	"73256337328776575"	NA	"11003"
"FANC"	"648518346501885034"	"73537812372418483"	"R"	"brain"	"DN"	"DNut042"	""	NA	"73256337328776575"	NA	"11015"
"FANC"	"648518346474403778"	"73537812372452750"	"R"	"brain"	"DN"	"DNut042"	""	NA	"73256337328776575"	NA	"10992"
"FANC"	"648518346478552148"	"73537812372465120"	"R"	"brain"	"DN"	"DNut042"	""	NA	"73256337328776575"	NA	"11007"
"FANC"	"648518346496164215"	"73256337194255494"	"L"	"brain"	"DN"	"DNut043"	""	NA	"73256337261284381"	NA	"10248"
"FANC"	"648518346474401218"	"73537812171128049"	"R"	"brain"	"DN"	"DNut043"	""	NA	"73256337261284381"	NA	"10870"
"FANC"	"648518346491435582"	"73256337261757410"	"L"	"brain"	"DN"	"DNut046"	""	NA	"73256337261757410"	NA	"10345"
"FANC"	"648518346500249660"	"73256337261757340"	"L"	"brain"	"DN"	"DNut046"	""	NA	"73256337261757410"	NA	"10329"
"FANC"	"648518346500555443"	"73256337261772324"	"L"	"brain"	"DN"	"DNut046"	""	NA	"73256337261757410"	NA	"10351"
"FANC"	"648518346511121205"	"73256337261738895"	"L"	"brain"	"DN"	"DNut046"	""	NA	"73256337261757410"	NA	"10339"
"FANC"	"648518346515588682"	"73537812238212415"	"R"	"brain"	"DN"	"DNut046"	""	NA	"73256337261757410"	NA	"11014"
"FANC"	"648518346500250428"	"73537812238228351"	"R"	"brain"	"DN"	"DNut046"	""	NA	"73256337261757410"	NA	"10998"
"FANC"	"648518346487525611"	"73537812238234177"	"R"	"brain"	"DN"	"DNut046"	""	NA	"73256337261757410"	NA	"11028"
"FANC"	"648518346495990077"	"73537812238190646"	"R"	"brain"	"DN"	"DNut046"	""	NA	"73256337261757410"	NA	"11026"
"FANC"	"648518346491900690"	"73537812238194716"	"R"	"brain"	"DN"	"DNut046"	""	NA	"73256337261757410"	NA	"10993"
"FANC"	"648518346484580685"	"73256337261757366"	"L"	"brain"	"DN"	"DNut046"	""	NA	"73256337261757410"	NA	"10368"
"FANC"	"648518346509395075"	"73537812238336047"	"R"	"brain"	"DN"	"DNut046"	""	NA	"73537812238336047"	NA	"11070"
"FANC"	"648518346504699507"	"73256337261746733"	"L"	"brain"	"DN"	"DNut046"	""	NA	"73537812238336047"	NA	"10318"
"FANC"	"648518346491436862"	"73537812238221935"	"R"	"brain"	"DN"	"DNut046"	""	NA	"73537812238336047"	NA	"11037"
"FANC"	"648518346509878054"	"73256337261722560"	"L"	"brain"	"DN"	"DNut046"	""	NA	"73537812238336047"	NA	"10328"
"FANC"	"648518346510931586"	"73256337261447685"	"L"	"brain"	"DN"	"DNut047"	""	NA	"73256337261284381"	NA	"10340"
"FANC"	"648518346488790001"	"73537812103769622"	"R"	"brain"	"DN"	"DNut047"	""	NA	"73256337261284381"	NA	"10959"
"FANC"	"648518346490237788"	"73185968651567181"	"L"	"brain"	"DN"	"DNut048"	""	NA	"73185968651567181"	NA	"10198"
"FANC"	"648518346493808782"	"73537812372549291"	"R"	"brain"	"DN"	"DNut048"	""	NA	"73185968651567181"	NA	"11047"
"FANC"	"648518346499618771"	"73608180982335529"	"R"	"brain"	"DN"	"DNut049"	""	NA	"73608180982335529"	NA	"11195"
"FANC"	"648518346466861294"	"73185968517433251"	"L"	"brain"	"DN"	"DNut049"	""	NA	"73608180982335529"	NA	"10106"
"FANC"	"648518346503920590"	"73537812171047949"	"R"	"brain"	"DN"	"DNut051"	""	NA	"73537812171047949"	NA	"11000"
"FANC"	"648518346496825752"	"73256337261477451"	"L"	"brain"	"DN"	"DNut051"	""	NA	"73537812171047949"	NA	"10284"
"FANC"	"648518346496189047"	"73256337261590143"	"L"	"brain"	"DN"	"DNut052"	""	NA	"73256337261590143"	NA	"10303"
"FANC"	"648518346496237909"	"73256337261613448"	"L"	"brain"	"DN"	"DNut052"	""	NA	"73256337261590143"	NA	"10249"
"FANC"	"648518346499567685"	"73537812171115592"	"R"	"brain"	"DN"	"DNut052"	""	NA	"73256337261590143"	NA	"11011"
"FANC"	"648518346484450819"	"73537812171190690"	"R"	"brain"	"DN"	"DNut052"	""	NA	"73256337261590143"	NA	"11029"
"FANC"	"648518346467079918"	"73256337194304011"	"L"	"brain"	"DN"	"DNut053"	""	NA	"73256337261284381"	NA	"10309"
"FANC"	"648518346500219708"	"73467443426890609"	"R"	"brain"	"DN"	"DNut053"	""	NA	"73256337261284381"	NA	"10869"
"FANC"	"648518346488497848"	"73256337328793999"	"L"	"brain"	"DN"	"DNut054"	""	NA	"73256337328793999"	NA	"10347"
"FANC"	"648518346482759845"	"73185968651625125"	"L"	"brain"	"DN"	"DNut054"	""	NA	"73256337328793999"	NA	"10164"
"FANC"	"648518346474405570"	"73256337328796585"	"L"	"brain"	"DN"	"DNut054"	""	NA	"73256337328793999"	NA	"10364"
"FANC"	"648518346489258073"	"73256337328771784"	"L"	"brain"	"DN"	"DNut054"	""	NA	"73256337328793999"	NA	"10372"
"FANC"	"648518346513833753"	"73256337395499238"	"L"	"brain"	"DN"	"DNut054"	""	NA	"73256337328793999"	NA	"10350"
"FANC"	"648518346465118069"	"73185968584398611"	"L"	"brain"	"DN"	"DNut054"	""	NA	"73256337328793999"	NA	"10224"
"FANC"	"648518346489851831"	"73185968651564989"	"L"	"brain"	"DN"	"DNut054"	""	NA	"73256337328793999"	NA	"10142"
"FANC"	"648518346514066987"	"73185968651581163"	"L"	"brain"	"DN"	"DNut054"	""	NA	"73256337328793999"	NA	"10167"
"FANC"	"648518346495740747"	"73256337328812682"	"L"	"brain"	"DN"	"DNut054"	""	NA	"73256337328793999"	NA	"10397"
"FANC"	"648518346510979202"	"73537812372418608"	"R"	"brain"	"DN"	"DNut054"	""	NA	"73256337328793999"	NA	"11111"
"FANC"	"648518346514270151"	"73537812305702406"	"R"	"brain"	"DN"	"DNut054"	""	NA	"73256337328793999"	NA	"11114"
"FANC"	"648518346490867064"	"73537812372356452"	"R"	"brain"	"DN"	"DNut054"	""	NA	"73256337328793999"	NA	"11125"
"FANC"	"648518346514065707"	"73608181049744871"	"R"	"brain"	"DN"	"DNut054"	""	NA	"73256337328793999"	NA	"11221"
"FANC"	"648518346466654062"	"73608181116793539"	"R"	"brain"	"DN"	"DNut054"	""	NA	"73256337328793999"	NA	"11173"
"FANC"	"648518346488635149"	"73608181183716009"	"R"	"brain"	"DN"	"DNut054"	""	NA	"73256337328793999"	NA	"11184"
"FANC"	"648518346496566530"	"73608181183723041"	"R"	"brain"	"DN"	"DNut054"	""	NA	"73256337328793999"	NA	"11178"
"FANC"	"648518346495983421"	"73537812372416056"	"R"	"brain"	"DN"	"DNut054"	""	NA	"73256337328793999"	NA	"11092"
"FANC"	"648518346492203971"	"73256337261284381"	"L"	"brain"	"DN"	"DNut057"	""	NA	"73256337261284381"	NA	"10491"
"FANC"	"648518346484451075"	"73537812103897479"	"R"	"brain"	"DN"	"DNut057"	""	NA	"73256337261284381"	NA	"10991"
"FANC"	"648518346482762470"	"73537812103773013"	"R"	"brain"	"DN"	"DNut058"	""	NA	"73537812103773013"	NA	"11027"
"FANC"	"648518346481494943"	"73256337261536195"	"L"	"brain"	"DN"	"DNut058"	""	NA	"73537812103773013"	NA	"10280"
"FANC"	"648518346459653892"	"73608181049544407"	"R"	"brain"	"DN"	"DNut059"	""	NA	"73115599840278988"	NA	"11181"
"FANC"	"648518346483503765"	"73115599840278988"	"L"	"brain"	"DN"	"DNut059"	""	NA	"73115599840278988"	NA	"10070"
"FANC"	"648518346515100487"	"73467443426863617"	"R"	"brain"	"DN"	"DNut060"	""	NA	"73467443426863617"	NA	"10834"
"FANC"	"648518346494742005"	"73326706005611771"	"L"	"brain"	"DN"	"DNut060"	""	NA	"73467443426863617"	NA	"10562"
"FANC"	"648518346489369964"	"73608181183946126"	"R"	"brain"	"DN"	"DNut062"	""	NA	"73115599974236678"	NA	"11306"
"FANC"	"648518346489919515"	"73115599974236678"	"L"	"brain"	"DN"	"DNut062"	""	NA	"73115599974236678"	NA	"10010"
"FANC"	"648518346491179384"	"73467443762597023"	"R"	"brain"	"SD"	"DNx01"	""	NA	"73326706273910221"	NA	"1001"
"FANC"	"648518346497402904"	"73326706273910221"	"L"	"brain"	"SD"	"DNx01"	""	NA	"73326706273910221"	NA	"1000"
"FANC"	"648518346503894689"	"73256337328823395"	"L"	"brain"	"SD"	"DNx02"	""	NA	"73256337328823395"	NA	"10477"
"FANC"	"648518346494747314"	"73537812372212155"	"R"	"brain"	"SD"	"DNx02"	""	NA	"73256337328823395"	NA	"10949"
"FANC"	"648518346495420578"	"73256337328783657"	"L"	"brain"	"SD"	"DNx02"	""	NA	"73256337328823395"	NA	"10416"
"FANC"	"648518346486490081"	"73537812372428658"	"R"	"brain"	"SD"	"DNx02"	""	NA	"73256337328823395"	NA	"10958"
"FANC"	"648518346484549277"	"73608181116570055"	"R"	"brain"	"DN"	"DNxl014"	""	NA	"73185968651678180"	NA	"11215"
"FANC"	"648518346487485931"	"73185968651678180"	"L"	"brain"	"DN"	"DNxl014"	""	NA	"73185968651678180"	NA	"10092"
"FANC"	"648518346484445699"	"73467443427137135"	"R"	"brain"	"DN"	"DNxl021"	""	NA	"73467443427137135"	NA	"10840"
"FANC"	"648518346494929059"	"73326706072966952"	"L"	"brain"	"DN"	"DNxl021"	""	NA	"73467443427137135"	NA	"10577"
"FANC"	"648518346499234142"	"73537812372580929"	"R"	"brain"	"DN"	"DNxl022"	""	NA	"73537812372580929"	NA	"10878"
"FANC"	"648518346486159017"	"73256337328657364"	"L"	"brain"	"DN"	"DNxl022"	""	NA	"73537812372580929"	NA	"10319"
"FANC"	"648518346492503167"	"73678549860925136"	"R"	"brain"	"DN"	"DNxl049"	""	NA	"73115599974407945"	NA	"11319"
"FANC"	"648518346476980936"	"73115599974407945"	"L"	"brain"	"DN"	"DNxl049"	""	NA	"73115599974407945"	NA	"10017"
"FANC"	"648518346490242652"	"73467443427288395"	"R"	"brain"	"DN"	"DNxl056"	""	NA	"73256337328846163"	NA	"10849"
"FANC"	"648518346494279144"	"73256337328846163"	"L"	"brain"	"DN"	"DNxl056"	""	NA	"73256337328846163"	NA	"10519"
"FANC"	"648518346503860832"	"73326706274318898"	"L"	"brain"	"DN"	"DNxl063"	""	NA	"73326706274318898"	NA	"10581"
"FANC"	"648518346518608607"	"73397075085349371"	"R"	"brain"	"DN"	"DNxl063"	""	NA	"73326706274318898"	NA	"10678"
"FANC"	"648518346489852599"	"73397075085240896"	"R"	"brain"	"DN"	"DNxl063"	""	NA	"73397075085240896"	NA	"10683"
"FANC"	"648518346494259451"	"73326706274297356"	"L"	"brain"	"DN"	"DNxl063"	""	NA	"73397075085240896"	NA	"10580"
"FANC"	"648518346485794244"	"73256337462815533"	"L"	"brain"	"DN"	"DNxl065"	""	NA	"73537812439577328"	NA	"10293"
"FANC"	"648518346485911944"	"73537812439577328"	"R"	"brain"	"DN"	"DNxl065"	""	NA	"73537812439577328"	NA	"11117"
"FANC"	"648518346499801155"	"73185968718586744"	"L"	"brain"	"DN"	"DNxl067"	""	NA	"73185968718594531"	NA	"10184"
"FANC"	"648518346493063232"	"73185968718594531"	"L"	"brain"	"DN"	"DNxl067"	""	NA	"73185968718594531"	NA	"10197"
"FANC"	"648518346484498765"	"73537812506603639"	"R"	"brain"	"DN"	"DNxl067"	""	NA	"73185968718594531"	NA	"11113"
"FANC"	"648518346506509346"	"73608181250585509"	"R"	"brain"	"DN"	"DNxl067"	""	NA	"73185968718594531"	NA	"11183"
"FANC"	"648518346475226721"	"73537812506671043"	"R"	"brain"	"DN"	"DNxl068"	""	NA	"73537812506671043"	NA	"10886"
"FANC"	"648518346479715316"	"73256337462892064"	"L"	"brain"	"DN"	"DNxl068"	""	NA	"73537812506671043"	NA	"10272"
"FANC"	"648518346501133656"	"73678549793595522"	"R"	"brain"	"DN"	"DNxl070"	""	NA	"73115599907499367"	NA	"11340"
"FANC"	"648518346489881883"	"73115599907499367"	"L"	"brain"	"DN"	"DNxl070"	""	NA	"73115599907499367"	NA	"10003"
"FANC"	"648518346495184463"	"73608181116785543"	"R"	"brain"	"DN"	"DNxl072"	""	NA	"73608181116785543"	NA	"11227"
"FANC"	"648518346493685617"	"73115599907360680"	"L"	"brain"	"DN"	"DNxl072"	""	NA	"73608181116785543"	NA	"10065"
"FANC"	"648518346487278762"	"73608181116650668"	"R"	"brain"	"DN"	"DNxl073"	""	NA	"73608181116650668"	NA	"11249"
"FANC"	"648518346503852384"	"73185968651612853"	"L"	"brain"	"DN"	"DNxl073"	""	NA	"73608181116650668"	NA	"10085"
"FANC"	"648518346485793732"	"73397074884038798"	"R"	"brain"	"DN"	"DNxl074"	""	NA	"73397074817082545"	NA	"10699"
"FANC"	"648518346487850576"	"73397074817082545"	"L"	"brain"	"DN"	"DNxl074"	""	NA	"73397074817082545"	NA	"10648"
"FANC"	"648518346489917211"	"73608181116717141"	"R"	"brain"	"DN"	"DNxl075"	""	NA	"73185968651731078"	NA	"11193"
"FANC"	"648518346531192602"	"73185968651731078"	"L"	"brain"	"DN"	"DNxl075"	""	NA	"73185968651731078"	NA	"10141"
"FANC"	"648518346484049959"	"73608181116866130"	"R"	"brain"	"DN"	"DNxl075"	""	NA	"73185968651731078"	NA	"11190"
"FANC"	"648518346478552916"	"73185968651689984"	"L"	"brain"	"DN"	"DNxl075"	""	NA	"73185968651731078"	NA	"10126"
"FANC"	"648518346477799149"	"73326706274170585"	"L"	"brain"	"DN"	"DNxl076"	""	NA	"73397074951412714"	NA	"10615"
"FANC"	"648518346477800173"	"73397074951412714"	"R"	"brain"	"DN"	"DNxl076"	""	NA	"73397074951412714"	NA	"10682"
"FANC"	"648518346483131556"	"73537812439309144"	"R"	"brain"	"DN"	"DNxl077"	""	NA	"73608181116780144"	NA	"11036"
"FANC"	"648518346495494818"	"73185968651544153"	"L"	"brain"	"DN"	"DNxl077"	""	NA	"73608181116780144"	NA	"10172"
"FANC"	"648518346499272795"	"73608181116780144"	"R"	"brain"	"DN"	"DNxl077"	""	NA	"73608181116780144"	NA	"11177"
"FANC"	"648518346477810925"	"73185968651645091"	"L"	"brain"	"DN"	"DNxl077"	""	NA	"73608181116780144"	NA	"10174"
"FANC"	"648518346494275304"	"73537812506438065"	"R"	"brain"	"DN"	"DNxl078"	""	NA	"73537812506438065"	NA	"11128"
"FANC"	"648518346491530664"	"73185968718677025"	"L"	"brain"	"DN"	"DNxl078"	""	NA	"73537812506438065"	NA	"10150"
"FANC"	"648518346521466617"	"73608181183872236"	"R"	"brain"	"DN"	"DNxl079"	""	NA	"73185968718434553"	NA	"11168"
"FANC"	"648518346489632460"	"73185968718434553"	"L"	"brain"	"DN"	"DNxl079"	""	NA	"73185968718434553"	NA	"10179"
"FANC"	"648518346494091771"	"73115599974436596"	"L"	"brain"	"DN"	"DNxl080"	""	NA	"73678549927863104"	NA	"10061"
"FANC"	"648518346489293509"	"73678549927863104"	"R"	"brain"	"DN"	"DNxl080"	""	NA	"73678549927863104"	NA	"11321"
"FANC"	"648518346480829274"	"73608180982469043"	"R"	"brain"	"DN"	"DNxl081"	""	NA	"73115599840322788"	NA	"11294"
"FANC"	"648518346483496623"	"73115599840322788"	"L"	"brain"	"DN"	"DNxl081"	""	NA	"73115599840322788"	NA	"10034"
"FANC"	"648518346489263705"	"73537812439557771"	"R"	"brain"	"DN"	"DNxl082"	""	NA	"73185968718549300"	NA	"11136"
"FANC"	"648518346509044090"	"73185968718549300"	"L"	"brain"	"DN"	"DNxl082"	""	NA	"73185968718549300"	NA	"10206"
"FANC"	"648518346493710961"	"73467443695422183"	"R"	"brain"	"DN"	"DNxl083"	""	NA	"73467443695422183"	NA	"10837"
"FANC"	"648518346491977516"	"73256337462870980"	"L"	"brain"	"DN"	"DNxl083"	""	NA	"73467443695422183"	NA	"10464"
"FANC"	"648518346501208152"	"73467443695540648"	"R"	"brain"	"DN"	"DNxl084"	""	NA	"73326706206962499"	NA	"10799"
"FANC"	"648518346503188859"	"73326706206962499"	"L"	"brain"	"DN"	"DNxl084"	""	NA	"73326706206962499"	NA	"10549"
"FANC"	"648518346495635856"	"73185968651651964"	"L"	"brain"	"DN"	"DNxl085"	""	NA	"73608181183778529"	NA	"10101"
"FANC"	"648518346490293002"	"73608181183778529"	"R"	"brain"	"DN"	"DNxl085"	""	NA	"73608181183778529"	NA	"11194"
"FANC"	"648518346488494520"	"73608181250699895"	"R"	"brain"	"DN"	"DNxl086"	""	NA	"73185968718757843"	NA	"11196"
"FANC"	"648518346490767789"	"73185968718757843"	"L"	"brain"	"DN"	"DNxl086"	""	NA	"73185968718757843"	NA	"10156"
"FANC"	"648518346504326380"	"73537812506586284"	"R"	"brain"	"DN"	"DNxl087"	""	NA	"73537812506586284"	NA	"10963"
"FANC"	"648518346491547921"	"73185968718750857"	"L"	"brain"	"DN"	"DNxl087"	""	NA	"73537812506586284"	NA	"10220"
"FANC"	"648518346492780974"	"73397075018336332"	"R"	"brain"	"DN"	"DNxl088"	""	NA	"73397074951380799"	NA	"10669"
"FANC"	"648518346514380487"	"73397074951380799"	"L"	"brain"	"DN"	"DNxl088"	""	NA	"73397074951380799"	NA	"10638"
"FANC"	"648518346482693094"	"73537812439683987"	"R"	"brain"	"DN"	"DNxl090"	""	NA	"73185968718667353"	NA	"11088"
"FANC"	"648518346486044356"	"73185968718667353"	"L"	"brain"	"DN"	"DNxl090"	""	NA	"73185968718667353"	NA	"10199"
"FANC"	"648518346477411086"	"73185968718779104"	"L"	"brain"	"DN"	"DNxl091"	""	NA	"73185968718779104"	NA	"10127"
"FANC"	"648518346499234398"	"73608181183919121"	"R"	"brain"	"DN"	"DNxl091"	""	NA	"73185968718779104"	NA	"11167"
"FANC"	"648518346501002381"	"73467443427107054"	"R"	"brain"	"DN"	"DNxl092"	""	NA	"73326706072804120"	NA	"10850"
"FANC"	"648518346476472438"	"73326706072804120"	"L"	"brain"	"DN"	"DNxl092"	""	NA	"73326706072804120"	NA	"10566"
"FANC"	"648518346497189528"	"73256337462791939"	"L"	"brain"	"DN"	"DNxl093"	""	NA	"NO MATCH"	NA	"11341"
"FANC"	"648518346496655156"	"73537812573609108"	"R"	"brain"	"DN"	"DNxl094"	""	NA	"73537812573609108"	NA	"10930"
"FANC"	"648518346509827366"	"73185968785876267"	"L"	"brain"	"DN"	"DNxl094"	""	NA	"73537812573609108"	NA	"10165"
"FANC"	"648518346491437374"	"73537812439649407"	"R"	"brain"	"DN"	"DNxl095"	""	NA	"73256337395907910"	NA	"11158"
"FANC"	"648518346515458042"	"73256337395907910"	"L"	"brain"	"DN"	"DNxl095"	""	NA	"73256337395907910"	NA	"10315"
"FANC"	"648518346502330535"	"73397075085528139"	"R"	"brain"	"DN"	"DNxl096"	""	NA	"73397075085528139"	NA	"10749"
"FANC"	"648518346514072363"	"73326706341294828"	"L"	"brain"	"DN"	"DNxl096"	""	NA	"73397075085528139"	NA	"10522"
"FANC"	"648518346501766250"	"73256337261672809"	"L"	"brain"	"DN"	"DNxl097"	""	NA	"73256337261672809"	NA	"10332"
"FANC"	"648518346509394819"	"73537812171212639"	"R"	"brain"	"DN"	"DNxl097"	""	NA	"73256337261672809"	NA	"11087"
"FANC"	"648518346491241080"	"73537812439627517"	"R"	"brain"	"DN"	"DNxl098"	""	NA	"73185968718596868"	NA	"11053"
"FANC"	"648518346496366421"	"73185968718596868"	"L"	"brain"	"DN"	"DNxl098"	""	NA	"73185968718596868"	NA	"10176"
"FANC"	"648518346484096807"	"73608181183733561"	"R"	"brain"	"DN"	"DNxl099"	""	NA	"73115599907401254"	NA	"11283"
"FANC"	"648518346480214075"	"73115599907401254"	"L"	"brain"	"DN"	"DNxl099"	""	NA	"73115599907401254"	NA	"10025"
"FANC"	"648518346500559795"	"73608181250588760"	"R"	"brain"	"DN"	"DNxl100"	""	NA	"73608181250588760"	NA	"11240"
"FANC"	"648518346501686634"	"73185968718793156"	"L"	"brain"	"DN"	"DNxl100"	""	NA	"73608181250588760"	NA	"10093"
"FANC"	"648518346494448661"	"73537812439660773"	"R"	"brain"	"DN"	"DNxl101"	""	NA	"73256337463011349"	NA	"10966"
"FANC"	"648518346494062990"	"73256337463011349"	"L"	"brain"	"DN"	"DNxl101"	""	NA	"73256337463011349"	NA	"10289"
"FANC"	"648518346476469622"	"73467443695358921"	"R"	"brain"	"DN"	"DNxl102"	""	NA	"73256337462617267"	NA	"10826"
"FANC"	"648518346471676571"	"73256337462617267"	"L"	"brain"	"DN"	"DNxl102"	""	NA	"73256337462617267"	NA	"10470"
"FANC"	"648518346479346642"	"73608181116599063"	"R"	"brain"	"DN"	"DNxl103"	""	NA	"73608181116599063"	NA	"11260"
"FANC"	"648518346514220231"	"73115599907413069"	"L"	"brain"	"DN"	"DNxl103"	""	NA	"73608181116599063"	NA	"10032"
"FANC"	"648518346493893623"	"73608181250693876"	"R"	"brain"	"DN"	"DNxl104"	""	NA	"73608181250693876"	NA	"11187"
"FANC"	"648518346476800272"	"73185968718748448"	"L"	"brain"	"DN"	"DNxl104"	""	NA	"73608181250693876"	NA	"10111"
"FANC"	"648518346496558850"	"73256337462824731"	"L"	"brain"	"DN"	"DNxl105"	""	NA	"73256337462824731"	NA	"10408"
"FANC"	"648518346487403667"	"73467443695429897"	"R"	"brain"	"DN"	"DNxl105"	""	NA	"73256337462824731"	NA	"10845"
"FANC"	"648518346486911201"	"73537812439637361"	"R"	"brain"	"DN"	"DNxl106"	""	NA	"73537812439730885"	NA	"10891"
"FANC"	"648518346486500273"	"73256337529908139"	"L"	"brain"	"DN"	"DNxl106"	""	NA	"73537812439730885"	NA	"10294"
"FANC"	"648518346486059902"	"73537812439730885"	"R"	"brain"	"DN"	"DNxl106"	""	NA	"73537812439730885"	NA	"10921"
"FANC"	"648518346490876536"	"73256337462986041"	"L"	"brain"	"DN"	"DNxl106"	""	NA	"73537812439730885"	NA	"10270"
"FANC"	"648518346479273170"	"73467443829644156"	"R"	"brain"	"DN"	"DNxl107"	""	NA	"73185968785881834"	NA	"10812"
"FANC"	"648518346515457786"	"73185968785881834"	"L"	"brain"	"DN"	"DNxl107"	""	NA	"73185968785881834"	NA	"10177"
"FANC"	"648518346480747488"	"73537812171239772"	"R"	"brain"	"DN"	"DNxl108"	""	NA	"73185968517198033"	NA	"11152"
"FANC"	"648518346474348738"	"73185968517198033"	"L"	"brain"	"DN"	"DNxl108"	""	NA	"73185968517198033"	NA	"10210"
"FANC"	"648518346493609870"	"73537812170914434"	"R"	"brain"	"DN"	"DNxl109"	""	NA	"73537812170914434"	NA	"11038"
"FANC"	"648518346486889443"	"73185968517252509"	"L"	"brain"	"DN"	"DNxl109"	""	NA	"73537812170914434"	NA	"10191"
"FANC"	"648518346494633205"	"73537812439690758"	"R"	"brain"	"DN"	"DNxl110"	""	NA	"73256337462849181"	NA	"10970"
"FANC"	"648518346481030400"	"73256337462849181"	"L"	"brain"	"DN"	"DNxl110"	""	NA	"73256337462849181"	NA	"10241"
"FANC"	"648518346515680330"	"73537812171207699"	"R"	"brain"	"DN"	"DNxl111"	""	NA	"73537812171207699"	NA	"11130"
"FANC"	"648518346487318931"	"73185968517402058"	"L"	"brain"	"DN"	"DNxl111"	""	NA	"73537812171207699"	NA	"10212"
"FANC"	"648518346466192176"	"73537812506644276"	"R"	"brain"	"DN"	"DNxl112"	""	NA	"73185968785817640"	NA	"10898"
"FANC"	"648518346507211336"	"73185968785817640"	"L"	"brain"	"DN"	"DNxl112"	""	NA	"73185968785817640"	NA	"10201"
"FANC"	"648518346475212897"	"73608181183786669"	"R"	"brain"	"DN"	"DNxl113"	""	NA	"73185968651532267"	NA	"11202"
"FANC"	"648518346515586378"	"73185968651532267"	"L"	"brain"	"DN"	"DNxl113"	""	NA	"73185968651532267"	NA	"10087"
"FANC"	"648518346494180363"	"73397075085517689"	"R"	"brain"	"DN"	"DNxl114"	""	NA	"73256337597084259"	NA	"10674"
"FANC"	"648518346496343869"	"73256337597084259"	"L"	"brain"	"DN"	"DNxl114"	""	NA	"73256337597084259"	NA	"10352"
"FANC"	"648518346474404034"	"73397075018687567"	"R"	"brain"	"DN"	"DNxl115"	""	NA	"73326706274349414"	NA	"10681"
"FANC"	"648518346491544774"	"73326706274349414"	"L"	"brain"	"DN"	"DNxl115"	""	NA	"73326706274349414"	NA	"10601"
"FANC"	"648518346484522573"	"73608181183963363"	"R"	"brain"	"DN"	"DNxl116"	""	NA	"73185968785846762"	NA	"11172"
"FANC"	"648518346487768555"	"73185968785846762"	"L"	"brain"	"DN"	"DNxl116"	""	NA	"73185968785846762"	NA	"10171"
"FANC"	"648518346493062208"	"73537812439715807"	"R"	"brain"	"DN"	"DNxl117"	""	NA	"73185968718676998"	NA	"11129"
"FANC"	"648518346496838296"	"73185968718676998"	"L"	"brain"	"DN"	"DNxl117"	""	NA	"73185968718676998"	NA	"10139"
"FANC"	"648518346493808241"	"73326706341208984"	"R"	"brain"	"DN"	"DNxl118"	""	NA	"73326706274318897"	NA	"10610"
"FANC"	"648518346509764666"	"73326706274318897"	"L"	"brain"	"DN"	"DNxl118"	""	NA	"73326706274318897"	NA	"10613"
"FANC"	"648518346483510959"	"73608181183891078"	"R"	"brain"	"DN"	"DNxl119"	""	NA	"73115599907365880"	NA	"11302"
"FANC"	"648518346459681796"	"73115599907365880"	"L"	"brain"	"DN"	"DNxl119"	""	NA	"73115599907365880"	NA	"10038"
"FANC"	"648518346492173695"	"73467443695319947"	"R"	"brain"	"DN"	"DNxl120"	""	NA	"73326706140081005"	NA	"10780"
