xyz	x	y	z	supervoxel_id	root_id	root_side	soma_side	class	type	long_tract
(43520, 75200, 1775)	43520	75200	1775	73537812439697440	648518346531204634	R		DN	DNg68	DLV
(44560, 75200, 1765)	44560	75200	1765	73537812439654006	648518346494562805	R		DN	DNxn157	VLT
(44392, 75200, 1775)	44392	75200	1775	73537812439683987	648518346482693094	R		DN	DNxl090	VLT
(44151, 75200, 1774)	44151	75200	1774	73537812439665293	648518346518219094	R		DN	DNg13	VLT
(43923, 75200, 1771)	43923	75200	1771	73537812439690758	648518346494633205	R		DN	DNxl110	DLV
(43858, 75200, 1787)	43858	75200	1787	73537812439704105	648518346509669321	R	L	AN	AN12B019	
(44089, 75200, 1798)	44089	75200	1798	73537812439742273	648518346509889850	R		DN	DNg31	VLT
(44266, 75200, 1789)	44266	75200	1789	73537812439730899	648518346488179998	R	L	AN	AN26X004	
(44418, 75200, 1784)	44418	75200	1784	73537812439720820	648518346467393543	R	R	AN	ANXXX037	
(44601, 75200, 1783)	44601	75200	1783	73537812439715807	648518346493062208	R		DN	DNxl117	VLT
(44818, 75200, 1785)	44818	75200	1785	73537812439706357	648518346506853790	R		DN	DNxl131	VLT
(44728, 75200, 1771)	44728	75200	1771	73537812439674789	648518346491675759	R		DN	DNg62	none
(44876, 75200, 1770)	44876	75200	1770	73537812439660786	648518346487689898	R	L	AN	ANXXX023	
(45079, 75200, 1775)	45079	75200	1775	73608181183919121	648518346499234398	R		DN	DNxl091	VLT
(44972, 75200, 1783)	44972	75200	1783	73537812439710923	648518346486434253	R		DN	DNfl026	none
(45075, 75200, 1791)	45075	75200	1791	73608181183960802	648518346511555952	R		DN	DNfl038	DMT
(45013, 75200, 1803)	45013	75200	1803	73537812506438132	648518346494660274	R		DN	DNxl127	VLT
(45071, 75200, 1818)	45071	75200	1818	73608181250705662	648518346486421197	R	L	AN	ANXXX049	
(44871, 75200, 1815)	44871	75200	1815	73537812506614572	648518346485705747	R		AN	ANXXX049	
(44771, 75200, 1807)	44771	75200	1807	73537812506555080	648518346496730084	R		DN	DNg44	VLT
(44729, 75200, 1816)	44729	75200	1816	73537812506611486	648518346486654105	R		DN	DNfl021	VLT
(44653, 75200, 1812)	44653	75200	1812	73537812506592771	648518346493785376	R		DN	DNfl021	VLT
(44590, 75200, 1803)	44590	75200	1803	73537812506438065	648518346494275304	R		DN	DNxl078	VLT
(44530, 75200, 1808)	44530	75200	1808	73537812506603639	648518346484498765	R		DN	DNxl067	VLT
(44579, 75200, 1816)	44579	75200	1816	73537812506614571	648518346496789656	R		DN	DNfl025	none
(44408, 75200, 1800)	44408	75200	1800	73537812439742163	648518346514079966	R		DN	DNxl998	VLT
(44298, 75200, 1806)	44298	75200	1806	73537812506568120	648518346511003701	R		DN	DNg47	VLT
(44246, 75200, 1816)	44246	75200	1816	73537812506624655	648518346477147408	R	L	AN	ANXXX200	
(45723, 75200, 1786)	45723	75200	1786	73608181183950264	648518346501670762	R		DN	DNfl033	none
(44306, 75200, 1918)	44306	75200	1918	73537812506886230	648518346479195090	R		other		
(43852, 75200, 1906)	43852	75200	1906	73537812506818915	648518346493247516	R		DN	DNg15	DMT
(43053, 75200, 1930)	43053	75200	1930	73537812573508437	648518346482979262	R		other		
(43483, 75200, 1926)	43483	75200	1926	73537812506810275	648518346492735417	R	L	AN	ANXXX072	
(43622, 75200, 1934)	43622	75200	1934	73537812573502885	648518346490517757	R		DN	DNg59	CVL
(43535, 75200, 1940)	43535	75200	1940	73537812573609108	648518346496655156	R		DN	DNxl094	VTV
(43419, 75200, 1945)	43419	75200	1945	73537812573618736	648518346494106635	R	R	AN	ANXXX026	
(43433, 75200, 1937)	43433	75200	1937	73537812573597050	648518346491275194	R	R	AN	AN04B004	
(43530, 75200, 1952)	43530	75200	1952	73537812573635020	648518346488589193	R		AN	AN01B002	
(43621, 75200, 1944)	43621	75200	1944	73537812573607307	648518346494321522	R	L	AN	AN27X003	
(43757, 75200, 1932)	43757	75200	1932	73537812573553075	648518346496387157	R	R	AN	AN01B004	
(43773, 75200, 1958)	43773	75200	1958	73537812573642240	648518346472489778	R		AN	ANXXX086	
(43822, 75200, 1943)	43822	75200	1943	73537812573609041	648518346484891293	R	L	AN	AN07B011	
(43821, 75200, 1950)	43821	75200	1950	73537812573617009	648518346484219677	R		AN	ANXXX024	
(43675, 75200, 1954)	43675	75200	1954	73537812573633866	648518346512518558	R		AN	AN01B002	
(43673, 75200, 1948)	43673	75200	1948	73537812573618718	648518346494621611	R		AN	AN01B002	
(43514, 75200, 1971)	43514	75200	1971	73537812573648765	648518346488500408	R		AN	ANXXX092	
(42967, 75200, 1981)	42967	75200	1981	73467443829626267	648518346473109604	R		other		
(42660, 75200, 2001)	42660	75200	2001	73467443829669914	648518346490993784	R	L	AN	IN12B044	
(43322, 75200, 1993)	43322	75200	1993	73537812573670283	648518346500165119	R	R	AN	ANXXX255	
(42988, 75200, 2016)	42988	75200	2016	73467443829686706	648518346496802684	R	L	AN	ANXXX218	
(42621, 75200, 2024)	42621	75200	2024	73467443829711654	648518346515855178	R	L	AN	ANXXX131	
(42422, 75200, 1989)	42422	75200	1989	73467443829639115	648518346483728303	R		DN	DNg80	CVL
(42190, 75200, 1987)	42190	75200	1987	73467443829644156	648518346479273170	R		DN	DNxl107	CVL
(42307, 75200, 1971)	42307	75200	1971	73467443829610739	648518346486642145	R	R	AN	ANXXX043	
(42307, 75200, 1964)	42307	75200	1964	73467443829587357	648518346518523990	R		DN	DNxn165	DLV
(42424, 75200, 1966)	42424	75200	1966	73467443829595819	648518346490929784	R	R	AN	AN17B007	
(42453, 75200, 1950)	42453	75200	1950	73467443829582880	648518346477596567	R		DN	DNd02	DLV
(42397, 75200, 1925)	42397	75200	1925	73467443762728633	648518346486187204	R	R	AN	AN17B002	
(42717, 75200, 1909)	42717	75200	1909	73467443762684996	648518346515826682	R	L	AN	AN12B004	
(43007, 75200, 1893)	43007	75200	1893	73467443762629459	648518346512686750	R		AN	ANXXX027	
(42804, 75200, 1895)	42804	75200	1895	73467443762672524	648518346506932040	R	L	AN	AN12B055	
(42876, 75200, 1895)	42876	75200	1895	73467443762667522	648518346526083543	R	L	AN	AN12B060	
(42932, 75200, 1900)	42932	75200	1900	73467443762675087	648518346491445178	R	R	AN	AN12B060	
(42477, 75200, 1907)	42477	75200	1907	73467443762692637	648518346511325237	R		SA	DLV_ProLN	DLV
(42495, 75200, 1913)	42495	75200	1913	73467443762709847	648518346490176778	R		SA	DLV_ProLN	DLV
(42531, 75200, 1908)	42531	75200	1908	73467443762697601	648518346498163610	R		SA	DLV_ProLN	DLV
(42556, 75200, 1917)	42556	75200	1917	73467443762775721	648518346479660005	R		SA	DLV_ProLN	DLV
(42423, 75200, 1910)	42423	75200	1910	73467443762703198	648518346483806357	R		SA	DLV_MesoLN	DLV
(42397, 75200, 1896)	42397	75200	1896	73467443762656748	648518346496982580	R	R	AN	AN12B004	
(42596, 75200, 1890)	42596	75200	1890	73467443762654007	648518346475345249	R	R	AN	ANXXX043	
(42616, 75200, 1871)	42616	75200	1871	73467443762584759	648518346484920477	R	L	AN	ANXXX120	
(42316, 75200, 1875)	42316	75200	1875	73467443762602224	648518346494319099	R	L	AN	AN08B025	
(42137, 75200, 1879)	42137	75200	1879	73467443762629419	648518346487686058	R	L	AN	ANXXX148	
(42234, 75200, 1888)	42234	75200	1888	73467443762635400	648518346500656053	R	L	AN	ANXXX148	
(42039, 75200, 1886)	42039	75200	1886	73467443762614560	648518346477598684	R	L	AN	ANXXX007	
(42121, 75200, 1908)	42121	75200	1908	73467443762690065	648518346481078874	R	R	AN	AN12B006	
(42253, 75200, 1907)	42253	75200	1907	73467443762692591	648518346467324935	R		SA	DLV_MetaLN	DLV
(42272, 75200, 1911)	42272	75200	1911	73467443762700265	648518346509589050	R		SA	DLV_MetaLN	DLV
(42314, 75200, 1912)	42314	75200	1912	73467443762706321	648518346486467232	R		SA	DLV_MesoLN	DLV
(42247, 75200, 1915)	42247	75200	1915	73467443762709868	648518346479473874	R	R	SA	DLV_ProLN	DLV
(42225, 75200, 1912)	42225	75200	1912	73467443762706379	648518346478167277	R		SA	DLV_MesoLN	DLV
(42137, 75200, 1914)	42137	75200	1914	73467443762706341	648518346478788180	R		SA	DLV_MetaLN	DLV
(42088, 75200, 1912)	42088	75200	1912	73467443762706350	648518346494666373	R		SA	DLV_MetaLN	DLV
(42079, 75200, 1919)	42079	75200	1919	73467443762741242	648518346477792237	R		DN	DNg23	DLV
(41989, 75200, 1927)	41989	75200	1927	73467443762761245	648518346481454437	R	R	AN	AN17B016	
(42070, 75200, 1934)	42070	75200	1934	73467443829492405	648518346521657337	R	L	AN	AN08B034	
(42189, 75200, 1939)	42189	75200	1939	73467443829553351	648518346470603774	R	R	AN	AN17B009	
(42225, 75200, 1952)	42225	75200	1952	73467443829578158	648518346485643539	R	R	AN	AN05B044	
(42041, 75200, 1952)	42041	75200	1952	73467443829575724	648518346481705661	R	R	AN	AN17B008	
(41929, 75200, 1958)	41929	75200	1958	73467443829587377	648518346473080420	R	R	AN	AN17B011	
(41905, 75200, 1945)	41905	75200	1945	73467443829573626	648518346496329789	R	R	doubleseed		
(41806, 75200, 1956)	41806	75200	1956	73467443829582890	648518346517309989	R	L	AN	AN09B003	
(41797, 75200, 1949)	41797	75200	1949	73467443829575760	648518346494278535	R		other		
(41849, 75200, 1940)	41849	75200	1940	73467443829537709	648518346488065303	R	L	AN	AN08B034	
(41703, 75200, 1940)	41703	75200	1940	73467443829531626	648518346494213131	R	R	AN	AN17B013	
(41708, 75200, 1953)	41708	75200	1953	73467443829580744	648518346481624769	R	R	doubleseed		
(41593, 75200, 1958)	41593	75200	1958	73467443829589598	648518346486632653	R		DN	DNxn184	VTV
(41732, 75200, 1980)	41732	75200	1980	73467443829599866	648518346509763459	R	L	AN	AN12B001	
(42099, 75200, 1980)	42099	75200	1980	73467443829636932	648518346499332071	R	L	AN	AN00A002	
(42139, 75200, 1967)	42139	75200	1967	73467443829606337	648518346478231509	R	R	AN	AN17B008	
(41983, 75200, 1966)	41983	75200	1966	73467443829604185	648518346512179758	R	R	AN	ANXXX106	
(42008, 75200, 1996)	42008	75200	1996	73467443829664575	648518346489674348	R	R	AN	AN17B008	
(41849, 75200, 2004)	41849	75200	2004	73467443829666272	648518346496947764	R	L	AN	ANXXX027	
(41732, 75200, 2006)	41732	75200	2006	73467443829669905	648518346494024583	R	L	AN	AN09B019	
(41537, 75200, 2007)	41537	75200	2007	73467443829683596	648518346476799760	R		DN	DNg20	VTV
(41426, 75200, 1997)	41426	75200	1997	73467443829645818	648518346481184090	R	R	AN	ANXXX041	
(41394, 75200, 2009)	41394	75200	2009	73467443829688005	648518346489297516	R	L	AN	AN09B011	
(41256, 75200, 2006)	41256	75200	2006	73467443829683589	648518346480002277	R	R	doubleseed		
(41282, 75200, 2016)	41282	75200	2016	73467443829696925	648518346496758500	R		DN	DNxn166	VTV
(40747, 75200, 2002)	40747	75200	2002	73397075085461169	648518346521690617	R	R	AN	AN05B004	
(40715, 75200, 2017)	40715	75200	2017	73397075085506513	648518346499727171	R		DN	DNxn180	VTV
(40883, 75200, 2007)	40883	75200	2007	73397075085488410	648518346474280898	R		SA	VTV_PDMN	VTV
(41047, 75200, 2002)	41047	75200	2002	73467443829666259	648518346491961644	R		DN	DNxl071	VTV
(41158, 75200, 1996)	41158	75200	1996	73467443829663104	648518346492139147	R	L	AN	AN05B009	
(41118, 75200, 2001)	41118	75200	2001	73467443829667849	648518346471661467	R		DN	DNg83	VTV
(41098, 75200, 2007)	41098	75200	2007	73467443829676738	648518346490869112	R		DN	DNxl071	VTV
(40984, 75200, 2008)	40984	75200	2008	73467443829680415	648518346496555093	R		SA	VTV_DProN	VTV
(40946, 75200, 2003)	40946	75200	2003	73397075085474559	648518346489590105	R	L	AN	AN05B053	
(40950, 75200, 1987)	40950	75200	1987	73397075085457058	648518346497391640	R	L	AN	AN05B009	
(41216, 75200, 1975)	41216	75200	1975	73467443829622792	648518346507385375	R	R	AN	AN17B005	
(41396, 75200, 1956)	41396	75200	1956	73467443829578141	648518346495562831	R	L	doubleseed		
(41377, 75200, 1939)	41377	75200	1939	73467443829515900	648518346481636545	R	R	AN	ANXXX108	
(41586, 75200, 1943)	41586	75200	1943	73467443829556226	648518346484165661	R	R	AN	AN17B013	
(41190, 75200, 2025)	41190	75200	2025	73467443829705781	648518346486348946	R	L	AN	AN09B026	
(41098, 75200, 2019)	41098	75200	2019	73467443829695376	648518346478219477	R	L	AN	AN12B011	
(41140, 75200, 2012)	41140	75200	2012	73467443829685130	648518346517831784	R		other		
(41029, 75200, 2013)	41029	75200	2013	73467443829687986	648518346479705588	R		DN	DNfl013	VTV
(40928, 75200, 2019)	40928	75200	2019	73397075085509443	648518346475912162	R		DN	DNxl132	VTV
(40905, 75200, 2012)	40905	75200	2012	73397075085494349	648518346483051238	R		SA	VTV_DProN	VTV
(40821, 75200, 2031)	40821	75200	2031	73397075085528139	648518346502330535	R		DN	DNxl096	VTV
(40941, 75200, 2032)	40941	75200	2032	73397075085521696	648518346497990298	R	R	AN	AN09A007	
(40653, 75200, 2031)	40653	75200	2031	73397075085518999	648518346496507989	R	R	doubleseed		
(40460, 75200, 2035)	40460	75200	2035	73397075085530616	648518346488514801	R	L	AN	AN09B004	
(40500, 75200, 2023)	40500	75200	2023	73397075085508030	648518346499802949	R	R	doubleseed		
(40384, 75200, 2025)	40384	75200	2025	73397075085516241	648518346510126630	R	R	doubleseed		
(40199, 75200, 2037)	40199	75200	2037	73397075085532842	648518346484573085	R	R	AN	AN09A007	
(40078, 75200, 2027)	40078	75200	2027	73397075085508047	648518346495037618	R		DN	DNg98	VTV
(41019, 75200, 2025)	41019	75200	2025	73467443829710543	648518346477154760	R	L	AN	AN05B010	
(39371, 75200, 2030)	39371	75200	2030	73397075085523069	648518346486436521	R	R	AN	AN09B002	
(39319, 75200, 2017)	39319	75200	2017	73397075085498821	648518346474308717	R	R	AN	AN01A055	
(39493, 75200, 2022)	39493	75200	2022	73397075085510673	648518346488587503	R	L	AN	AN09B018	
(39504, 75200, 2030)	39504	75200	2030	73397075085521697	648518346477182152	R	L	AN	AN09B037	
(39659, 75200, 2031)	39659	75200	2031	73397075085525745	648518346491054883	R		DN	DNd04	VTV
(39766, 75200, 2017)	39766	75200	2017	73397075085504837	648518346491179811	R	L	AN	AN05B040	
(39653, 75200, 2016)	39653	75200	2016	73397075085503218	648518346489836895	R	L	doubleseed		
(39578, 75200, 2013)	39578	75200	2013	73397075085503234	648518346500499672	R		AN	ANXXX992	
(39663, 75200, 2008)	39663	75200	2008	73397075085486861	648518346459888132	R	L	AN	ANXXX139	
(39833, 75200, 2004)	39833	75200	2004	73397075085486847	648518346481892797	R	L	AN	AN13B002	
(39942, 75200, 2005)	39942	75200	2005	73397075085491465	648518346498121114	R	L	doubleseed		
(39874, 75200, 2013)	39874	75200	2013	73397075085494348	648518346502536019	R	L	AN	AN05B058	
(39934, 75200, 2015)	39934	75200	2015	73397075085494346	648518346492594361	R	L	doubleseed		
(40048, 75200, 2013)	40048	75200	2013	73397075085495810	648518346497646183	R	L	AN	AN01A086	
(40131, 75200, 2004)	40131	75200	2004	73397075085483573	648518346509700995	R	R	AN	AN05B005	
(40073, 75200, 1999)	40073	75200	1999	73397075085474631	648518346500340405	R	L	AN	AN05B046	
(40178, 75200, 1993)	40178	75200	1993	73397075085458957	648518346487582355	R	L	AN	AN05B046	
(40317, 75200, 1986)	40317	75200	1986	73397075085442890	648518346482886441	R	L	AN	ANXXX404	
(40323, 75200, 1977)	40323	75200	1977	73397075085426525	648518346488555145	R	R	AN	AN17A047	
(40423, 75200, 1982)	40423	75200	1982	73397075085449238	648518346521667065	R	R	AN	AN17A068	
(40420, 75200, 1975)	40420	75200	1975	73397075085426522	648518346490823597	R	L	AN	AN05B078	
(40520, 75200, 1972)	40520	75200	1972	73397075085424268	648518346499538267	R	L	AN	AN05B083	
(40538, 75200, 1978)	40538	75200	1978	73397075085440809	648518346483842965	R	L	AN	AN05B054	
(40528, 75200, 1986)	40528	75200	1986	73397075085455144	648518346489556751	R	R	AN	AN17A003	
(40489, 75200, 1994)	40489	75200	1994	73397075085469208	648518346521685497	R	L	AN	AN05B049	
(40474, 75200, 2001)	40474	75200	2001	73397075085481849	648518346517974376	R	L	AN	AN05B069	
(40414, 75200, 2004)	40414	75200	2004	73397075085478378	648518346492164370	R	L	AN	AN05B063	
(40375, 75200, 2012)	40375	75200	2012	73397075085488405	648518346483430564	R	R	AN	AN01A086	
(40466, 75200, 2009)	40466	75200	2009	73397075085488476	648518346501446243	R	L	AN	AN09B024	
(40538, 75200, 2000)	40538	75200	2000	73397075085481788	648518346464381182	R		other		
(40576, 75200, 1994)	40576	75200	1994	73397075085469219	648518346488173086	R	L	AN	AN05B049	
(40596, 75200, 2001)	40596	75200	2001	73397075085478400	648518346494572008	R		EA		
(40642, 75200, 1988)	40642	75200	1988	73397075085445112	648518346486738172	R	L	AN	AN05B052	
(40646, 75200, 1979)	40646	75200	1979	73397075085432574	648518346490532444	R	R	AN	AN05B068	
(40723, 75200, 1978)	40723	75200	1978	73397075085436548	648518346492499395	R	R	AN	AN05B068	
(40731, 75200, 1984)	40731	75200	1984	73397075085447249	648518346495751755	R	R	AN	AN05B063	
(40743, 75200, 1988)	40743	75200	1988	73397075085451231	648518346507309128	R	L	AN	AN05B053	
(40772, 75200, 1972)	40772	75200	1972	73397075085426571	648518346481833119	R	L	AN	AN05B069	
(40714, 75200, 1967)	40714	75200	1967	73397075085408043	648518346491199674	R	L	AN	AN05B056	
(40752, 75200, 1959)	40752	75200	1959	73397075085388894	648518346459862788	R	L	AN	AN05B997	
(40838, 75200, 1966)	40838	75200	1966	73397075085403699	648518346500729449	R	R	doubleseed		
(40826, 75200, 1955)	40826	75200	1955	73397075085374554	648518346494118279	R	L	AN	AN05B045	
(40898, 75200, 1954)	40898	75200	1954	73397075085376934	648518346477676695	R	L	AN	AN05B067	
(40867, 75200, 1950)	40867	75200	1950	73397075085370078	648518346489946163	R		AN	ANXXX154	
(41033, 75200, 1961)	41033	75200	1961	73467443829585075	648518346521566969	R	R	doubleseed		
(41252, 75200, 1953)	41252	75200	1953	73467443829571433	648518346494772402	R	R	doubleseed		
(41192, 75200, 1944)	41192	75200	1944	73467443829563991	648518346517521988	R	L	AN	AN09B003	
(41054, 75200, 1933)	41054	75200	1933	73467443829371222	648518346493753848	R	R	AN	AN17A003	
(40785, 75200, 1944)	40785	75200	1944	73397075085365446	648518346486150048	R		DN	DNxn151	VTV
(40582, 75200, 1955)	40582	75200	1955	73397075085384108	648518346496954540	R	L	AN	ANXXX264	
(40584, 75200, 1961)	40584	75200	1961	73397075085401702	648518346479135440	R	L	AN	AN05B056	
(40569, 75200, 1967)	40569	75200	1967	73397075085410361	648518346487755946	R	L	AN	AN05B071	
(40085, 75200, 1981)	40085	75200	1981	73397075085436532	648518346521739001	R	L	AN	AN09B030	
(40027, 75200, 1990)	40027	75200	1990	73397075085463090	648518346504958342	R	L	AN	AN09B032	
(39901, 75200, 1990)	39901	75200	1990	73397075085463083	648518346478501492	R		DN	DNxn127	VTV
(39938, 75200, 1981)	39938	75200	1981	73397075085447247	648518346478896212	R	L	AN	AN05B029	
(39924, 75200, 1972)	39924	75200	1972	73397075085434618	648518346510127654	R	L	AN	AN09B028	
(39793, 75200, 1974)	39793	75200	1974	73397075085430456	648518346479571922	R	L	AN	AN05B027	
(39783, 75200, 1985)	39783	75200	1985	73397075085442873	648518346491232632	R	L	AN	AN05B024	
(39684, 75200, 1993)	39684	75200	1993	73397075085467305	648518346488173854	R	L	AN	AN05B017	
(39520, 75200, 2008)	39520	75200	2008	73397075085488424	648518346477822478	R	R	AN	ANXXX196	
(39487, 75200, 1998)	39487	75200	1998	73397075085480101	648518346512131519	R	R	AN	AN05B106	
(39400, 75200, 2005)	39400	75200	2005	73397075085489988	648518346504124512	R	R	AN	AN09B018	
(39156, 75200, 2016)	39156	75200	2016	73397075085508046	648518346521668601	R	R	AN	ANXXX445	
(39090, 75200, 2029)	39090	75200	2029	73397075085518991	648518346492928242	R	R	AN	AN01B018	
(39013, 75200, 2019)	39013	75200	2019	73397075085506501	648518346496066762	R	R	AN	ANXXX433	
(39096, 75200, 2010)	39096	75200	2010	73397075085492879	648518346494826930	R	R	AN	ANXXX453	
(39305, 75200, 1995)	39305	75200	1995	73397075085465201	648518346495445174	R	R	AN	ANXXX151	
(39394, 75200, 1987)	39394	75200	1987	73397075085451203	648518346512410270	R	R	SA	VTV_MesoLN	VTV
(39406, 75200, 1977)	39406	75200	1977	73397075085424234	648518346482876969	R	L	AN	AN05B025	
