class	bodyid	group	side	type	systematic_type	synonyms	comment	long_tract	soma_location	soma_division	neuropil	predicted_nt	predicted_nt_prob	FANC_supervoxel_id	FANC_match	FANC_group	confidence_fanc_match_1_5
DN	166597	41205	L	DNxn128	DNxn128			ITD		brain	xn	ACH	0.8211533518	73256337328388028	648518346480028326	73256337261815335	5
DN	48473	41205	R	DNxn128	DNxn128			ITD		brain	xn	ACH	0.8719142629	73537812238205408	648518346491967020	73256337261815335	5
DN	41205	41205	L	DNxn128	DNxn128			ITD		brain	xn	ACH	0.8438312699	73256337261815335	648518346498169170	73256337261815335	5
DN	26846	26846	R	DNxn129	DNxn129			VTV		brain	xn	ACH	0.8629664356	73397074951150970	648518346490234460	73326706207094216	4
DN	27359	26846	L	DNxn129	DNxn129			VTV		brain	xn	ACH	0.8660760739	73326706207094216	648518346480202811	73326706207094216	4
DN	20799	20188	R	DNxn130	DNxn130			MDA		brain	xn	ACH	0.9667913525	73397074884062533	648518346483594671	73397074884062533	4
DN	20188	20188	L	DNxn130	DNxn130			MDA		brain	xn	ACH	0.9588814462	73397074817113517	648518346493645304	73397074884062533	4
DN	18046	18046	R	DNxn131	DNxn131			MDA		brain	xn	ACH	0.97006195	73397074884048471	648518346499717516	73326706072917710	5
DN	18312	18046	L	DNxn131	DNxn131			MDA		brain	xn	ACH	0.9589266967	73326706072917710	648518346498375920	73326706072917710	5
DN	27039	24324	L	DNxn132	DNxn132			MDA		brain	xn	ACH	0.9684412448				
DN	24324	24324	R	DNxn132	DNxn132			MDA		brain	xn	ACH	0.9744013441				
DN	29882	29882	R	DNxn133	DNxn133			MDA		brain	xn	GABA	0.7812111568				
DN	30235	29882	R	DNxn133	DNxn133			MDA		brain	xn	ACH	0.9474976715				
DN	167413	26767	L	DNxn134	DNxn134			MDA		brain	xn	ACH	0.9664309955	73397074884067414	648518346496719332	73397074884067414	4
DN	26767	26767	R	DNxn134	DNxn134			MDA		brain	xn	ACH	0.9676278079	73467443628361970	648518346500392883	73397074884067414	4
DN	26505	26505	L	DNxn135	DNxn135			none		brain	xn	ACH	0.9531886751	73185968651583340	648518346486605564	NO MATCH	4
DN	26854	26505	R	DNxn135	DNxn135			none		brain	xn	ACH	0.9490399802				
DN	17777	17777	R	DNxn136	DNxn136			MTD-I		brain	xn	ACH	0.7094257433	73537812171292198	648518346494730667	NO MATCH	5
DN	17948	17777	L	DNxn136	DNxn136			MTD-I		brain	xn	unk	0.6791624748				
DN	53595462076	39475	L	DNxn137	DNxn137			MDA		brain	xn	ACH	0.9651959504	73397074816967305	648518346479325147	73397074816967305	5
DN	39475	39475	R	DNxn137	DNxn137			MDA		brain	xn	ACH	0.9464062895	73397074884248815	648518346496551725	73397074816967305	5
DN	24755	24755	L	DNxn138	DNxn138			MDA		brain	xn	ACH	0.9373426909	73397074816991644	648518346498099866	73397074816991644	5
DN	27990	24755	R	DNxn138	DNxn138			MDA		brain	xn	ACH	0.9388999669	73397074817177189	648518346483149220	73397074816991644	5
DN	40070	36801	L	DNxn139	DNxn139			none		brain	xn	ACH	0.9268201719	73608180982361680	648518346491508241	73185968584450434	4
DN	38263	36801	R	DNxn139	DNxn139			none		brain	xn	ACH	0.9258186778	73185968584423580	648518346466653806	73185968584450434	4
DN	41125	36801	R	DNxn139	DNxn139			DLT		brain	xn	ACH	0.8545299556	73185968584450434	648518346477796333	73185968584450434	4
DN	166645	36801	R	DNxn139	DNxn139			none		brain	xn	unk	0.6232441026	73185968584423580	648518346466653806	73185968584450434	4
DN	36801	36801	L	DNxn139	DNxn139			none		brain	xn	ACH	0.9577882416	73608180982471707	648518346500138165	73185968584450434	4
DN	41773	36801	L	DNxn139	DNxn139			none		brain	xn	ACH	0.9687269761	73608181116494387	648518346476679440	73185968584450434	4
DN	31813	36801	R	DNxn139	DNxn139			none		brain	xn	ACH	0.8374784914	73115599840162784	648518346496600109	73185968584450434	4
DN	16082	15769	R	DNxn140	DNxn140			MDA		brain	xn	ACH	0.7957669408	73397074817150541	648518346472919140	73397074817150541	4
DN	15769	15769	L	DNxn140	DNxn140			MDA		brain	xn	ACH	0.809971248	73397074817153368	648518346491971884	73397074817150541	4
DN	16722	15604	L	DNxn141	DNxn141			MDA		brain	xn	ACH	0.8104150356	73397074816937495	648518346495546475	73397074816937495	4
DN	15604	15604	R	DNxn141	DNxn141			MDA		brain	xn	ACH	0.8567243421	73397074817068928	648518346485831108	73397074816937495	4
DN	10721	10639	L	DNxn142	DNxn142			MTD-I		brain	xn	ACH	0.8466776887	73256337261647773	648518346474455746	73537812171329188	5
DN	10639	10639	R	DNxn142	DNxn142			MTD-I		brain	xn	ACH	0.8663934328	73537812171329188	648518346476882120	73537812171329188	5
DN	27516	26713	L	DNxn143	DNxn143			MTD-III		brain	xn	ACH	0.9518409888	73326706072745743	648518346499241822	73467443427043475	5
DN	26713	26713	R	DNxn143	DNxn143			MTD-III		brain	xn	ACH	0.9426200975	73467443427043475	648518346493797774	73467443427043475	5
DN	36489	30744	L	DNxn144	DNxn144			ITD		brain	xn	ACH	0.9215401189	73256337328818169	648518346484043047	73256337328828627	5
DN	40252	30744	L	DNxn144	DNxn144			ITD		brain	xn	ACH	0.9286176304	73256337328828627	648518346490753709	73256337328828627	5
DN	43801	30744	L	DNxn144	DNxn144			ITD		brain	xn	ACH	0.9322370361	73256337328720751	648518346487850320	73256337328828627	5
DN	44145	30744	L	DNxn144	DNxn144			ITD		brain	xn	ACH	0.9596950812	73256337328833597	648518346489919771	73256337328828627	5
DN	39158	30744	R	DNxn144	DNxn144			none		brain	xn	ACH	0.958024838	73537812305486563	648518346493624718	73256337328828627	5
DN	30744	30744	R	DNxn144	DNxn144			none		brain	xn	ACH	0.9057553722	73537812372418576	648518346501005453	73256337328828627	5
DN	37452	30744	R	DNxn144	DNxn144			none		brain	xn	ACH	0.9007741378	73537812372383796	648518346499852031	73256337328828627	5
DN	40109	30744	R	DNxn144	DNxn144			none		brain	xn	ACH	0.9385020715	73537812372337302	648518346481483935	73256337328828627	5
DN	44199	30744	R	DNxn144	DNxn144			ITD		brain	xn	ACH	0.8864320054	73537812305515231	648518346496525570	73256337328828627	5
DN	104140	30744	R	DNxn144	DNxn144			ITD		brain	xn	ACH	0.9705952555	73537812305515231	648518346496525570	73256337328828627	5
DN	28033	27629	L	DNxn145	DNxn145			none		brain	xn	ACH	0.9500645381	73185968584332435	648518346518193494	73185968584332435	5
DN	27629	27629	R	DNxn145	DNxn145			none		brain	xn	ACH	0.9428141003	73608180982361678	648518346498139986	73185968584332435	5
DN	23385	23385	L	DNxn146	DNxn146			none		brain	xn	GABA	0.8758268578	73185968517164218	648518346492176255	73537812171258884	5
DN	23722	23385	R	DNxn146	DNxn146			none		brain	xn	GABA	0.8577500672	73537812171258884	648518346495428971	73537812171258884	5
DN	20535	20535	L	DNxn147	DNxn147			DLT		brain	xn	ACH	0.9165884423	73115599974445613	648518346485765060	73115599974445613	5
DN	23448	20535	R	DNxn147	DNxn147			DLT		brain	xn	ACH	0.9062949659	73678549927826924	648518346489888283	73115599974445613	5
DN	17717	17717	L	DNxn148	DNxn148			none		brain	xn	GLUT	0.8985829285	73185968517318928	648518346510878082	73185968517318928	5
DN	19952	17717	R	DNxn148	DNxn148			none		brain	xn	GLUT	0.8970541357	73608181049613966	648518346497000577	73185968517318928	5
DN	16746	16567	L	DNxn149	DNxn149			none		brain	xn	ACH	0.9580731109	73256337261688834	648518346496620852	73537812171296564	5
DN	16567	16567	R	DNxn149	DNxn149			none		brain	xn	ACH	0.9477595911	73537812171296564	648518346481093989	73537812171296564	5
DN	13837	13837	L	DNxn150	DNxn150			ITD		brain	xn	ACH	0.9200881968	73115599840236099	648518346493916171	73608180915222520	5
DN	15718	13837	R	DNxn150	DNxn150			ITD		brain	xn	ACH	0.9143627229	73608180915222520	648518346494375223	73608180915222520	5
DN	13348	13348	R	DNxn151	DNxn151			VTV		brain	xn	ACH	0.9730166831	73397075085365446	648518346486150048	73326706274244105	5
DN	13820	13348	L	DNxn151	DNxn151			VTV		brain	xn	ACH	0.9745536467	73326706274244105	648518346495991052	73326706274244105	3
DN	13139	13139	L	DNxn152	DNxn152			MDA		brain	xn	GABA	0.8875952658	73326706139996406	648518346509827622	73326706139996406	5
DN	13299	13139	R	DNxn152	DNxn152			MDA		brain	xn	GABA	0.8877652407	73467443628474397	648518346496184695	73326706139996406	5
DN	19189	19189	L	DNxn153	DNxn153			MTD-I		brain	xn	ACH	0.9663200315	73326706139693379	648518346524002309	73467443493978535	5
DN	20104	19189	R	DNxn153	DNxn153			MTD-I		brain	xn	ACH	0.9713349455	73467443493978535	648518346478550868	73467443493978535	5
DN	18135	18135	L	DNxn154	DNxn154			none		brain	xn	GLUT	0.972883172	73326706207082374	648518346489801946	73326706207082374	4
DN	153988	18135	R	DNxn154	DNxn154			none		brain	xn	GLUT	0.9724503572	73467443695546183	648518346507062088	73326706207082374	4
DN	18041	17526	L	DNxn155	DNxn155			MDA		brain	xn	ACH	0.9661281612	73326706072981602	648518346494690226	73397074884110377	5
DN	17526	17526	R	DNxn155	DNxn155			MDA		brain	xn	ACH	0.9715851285	73397074884110377	648518346494517667	73397074884110377	5
DN	17004	17004	L	DNxn156	DNxn156			MDA		brain	xn	unk	0.4372759853	73397074816987163	648518346475490145	73467443494422214	3
DN	19367	17004	R	DNxn156	DNxn156			MDA		brain	xn	unk	0.4904693677	73467443494422214	648518346501086093	73467443494422214	3
DN	16822	16822	R	DNxn157	DNxn157			VLT		brain	xn	GLUT	0.9787075035	73537812439654006	648518346494562805	73256337462613195	5
DN	17798	16822	L	DNxn157	DNxn157			VLT		brain	xn	GLUT	0.9827220569	73256337462613195	648518346486695373	73256337462613195	5
DN	154401	16333	R	DNxn158	DNxn158			MDA		brain	xn	unk	0.4469387344	73467443560933155	648518346481531039	73397074817027008	4
DN	16333	16333	L	DNxn158	DNxn158			MDA		brain	xn	unk	0.47119904	73397074817027008	648518346480230566	73397074817027008	4
DN	17366	16264	L	DNxn159	DNxn159			MDA		brain	xn	ACH	0.9511218326	73397074817147667	648518346484464387	73397074817147667	5
DN	16264	16264	R	DNxn159	DNxn159			MDA		brain	xn	ACH	0.9431002202	73397074884120210	648518346493079872	73397074817147667	5
DN	13053	13053	L	DNxn160	DNxn160			DLV		brain	xn	ACH	0.9595518628	73397075018407061	648518346489569887	73397075018407061	4
DN	13343	13053	R	DNxn160	DNxn160			DLV		brain	xn	ACH	0.9488789911	73397075018298867	648518346518344278	73397075018407061	4
DN	12719	12719	L	DNxn161	DNxn161			MDA		brain	xn	ACH	0.9661768297	73397074883854798	648518346479726324	73397074883854798	5
DN	12746	12719	R	DNxn161	DNxn161			MDA		brain	xn	ACH	0.9668668157	73397074883856166	648518346476886216	73397074883854798	5
DN	13113	11697	R	DNxn162	DNxn162			DLV		brain	xn	unk	0.3934006189	73537812439606300	648518346495822242	73537812439606300	5
DN	11697	11697	L	DNxn162	DNxn162			DLV		brain	xn	unk	0.4128078448	73256337395892198	648518346484205853	73537812439606300	5
DN	11427	11427	L	DNxn163	DNxn163			DLV		brain	xn	ACH	0.9720192242	73326706206856151	648518346493047282	73326706206856151	5
DN	11647	11427	R	DNxn163	DNxn163			DLV		brain	xn	ACH	0.9717539782	73467443762463679	648518346483147172	73326706206856151	5
DN	13291	13184	R	DNxn164	DNxn164			DMT		brain	xn	ACH	0.9650956257	73678549860819814	648518346492171403	73678549860819814	5
DN	13184	13184	L	DNxn164	DNxn164			DMT		brain	xn	ACH	0.9717879165	73115599907483526	648518346488476600	73678549860819814	5
DN	12902	12902	R	DNxn165	DNxn165			DLV		brain	xn	GLUT	0.8743938009	73467443829587357	648518346518523990	73467443829587357	5
DN	15839	12902	L	DNxn165	DNxn165			DLV		brain	xn	GLUT	0.9005849199	73256337530126508	648518346489860989	73467443829587357	5
DN	12206	12206	L	DNxn166	DNxn166			VTV		brain	xn	GABA	0.912439244	73256337597080163	648518346471747995	73256337597080163	5
DN	12733	12206	R	DNxn166	DNxn166			VTV		brain	xn	GABA	0.9129001602	73467443829696925	648518346496758500	73256337597080163	5
DN	32388	30130	L	DNxn167	DNxn167			ITD		brain	xn	ACH	0.9099326832	73256337395683918	648518346479277010	73537812372695063	5
DN	30130	30130	R	DNxn167	DNxn167			none		brain	xn	ACH	0.9655454683	73537812372695063	648518346487714327	73537812372695063	5
DN	11202	11202	R	DNxn168	DNxn168			DLV		brain	xn	ACH	0.9791446457	73467443695456379	648518346512532638	73256337462910672	5
DN	11298	11202	L	DNxn168	DNxn168			DLV		brain	xn	ACH	0.969014642	73256337462910672	648518346491899503	73256337462910672	5
DN	25239	24186	L	DNxn169	DNxn169			ITD		brain	xn	ACH	0.9289930664	73256337328965023	648518346503750817	73537812372401046	5
DN	24186	24186	R	DNxn169	DNxn169			MTD-I		brain	xn	ACH	0.942019636	73537812372401046	648518346495991101	73537812372401046	5
DN	23646	23646	L	DNxn170	DNxn170			DMT		brain	xn	ACH	0.8973047969	73115599907141813	648518346499504965	73608181049562243	5
DN	24989	23646	R	DNxn170	DNxn170			DMT		brain	xn	ACH	0.8280076173	73608181049562243	648518346495900477	73608181049562243	5
DN	22194	21807	L	DNxn171	DNxn171			none		brain	xn	ACH	0.9728040382	73256337328846115	648518346521590777	73467443628506973	4
DN	21807	21807	R	DNxn171	DNxn171			none		brain	xn	ACH	0.9649915456	73467443628506973	648518346486070152	73467443628506973	4
DN	21431	21431	L	DNxn172	DNxn172			MDA		brain	xn	GABA	0.8730496564	73397074817016158	648518346496228925	73467443493978756	4
DN	22240	21431	R	DNxn172	DNxn172			MDA		brain	xn	GABA	0.84755228	73467443493978756	648518346496198519	73467443493978756	4
DN	18596	18596	L	DNxn173	DNxn173			MDA		brain	xn	ACH	0.9766510587	73326706072981578	648518346472927588	73326706072981578	4
DN	18777	18596	R	DNxn173	DNxn173			MDA		brain	xn	ACH	0.9831284559	73467443561187332	648518346486103650	73326706072981578	4
DN	15597	15499	R	DNxn174	DNxn174			MTD-I		brain	xn	ACH	0.9773748345	73537812171247980	648518346502329255	73537812171247980	4
DN	15499	15499	L	DNxn174	DNxn174			MTD-I		brain	xn	ACH	0.973830351	73326706005809939	648518346497920410	73537812171247980	4
DN	13517	13411	L	DNxn175	DNxn175			MTD-I		brain	xn	ACH	0.9777426988	73326706139915601	648518346486029192	73326706139915601	5
DN	13411	13411	R	DNxn175	DNxn175			MTD-I		brain	xn	ACH	0.9733749264	73467443628245098	648518346494038779	73326706139915601	5
DN	12012	11573	L	DNxn176	DNxn176			MTD-I		brain	xn	ACH	0.8998874435	73256337328591072	648518346486561071	73537812305387218	5
DN	11573	11573	R	DNxn176	DNxn176			MTD-I		brain	xn	ACH	0.909256181	73537812305387218	648518346507258745	73537812305387218	5
DN	15016	14999	L	DNxn177	DNxn177			MDA		brain	xn	ACH	0.9395030595	73397074817029134	648518346477796053	73397074817185442	5
DN	14999	14999	R	DNxn177	DNxn177			MDA		brain	xn	ACH	0.9542823572	73397074817185442	648518346493704817	73397074817185442	5
DN	17061	14350	L	DNxn178	DNxn178			VTV		brain	xn	ACH	0.9554541721	73326706274253229	648518346467431687	73326706274253229	4
DN	14350	14350	R	DNxn178	DNxn178			VTV		brain	xn	ACH	0.9634412577	73397074951412620	648518346499356507	73326706274253229	4
DN	12747	12617	L	DNxn179	DNxn179			MDA		brain	xn	GABA	0.7034536763	73467443561247200	648518346494717973	73397074750046575	5
DN	12753	12617	R	DNxn179	DNxn179			MDA		brain	xn	GABA	0.7105785533	73397074750046575	648518346498247729	73397074750046575	5
DN	12617	12617	R	DNxn179	DNxn179			MDA		brain	xn	GABA	0.7019475171	73397074749852612	648518346472414473	73397074749852612	5
DN	12731	12617	L	DNxn179	DNxn179			MDA		brain	xn	GABA	0.7270570376	73397074682626626	648518346484534275	73397074749852612	5
DN	11839	11839	R	DNxn180	DNxn180			VTV		brain	xn	GABA	0.7862588428	73397075085506513	648518346499727171	73326706341279285	4
DN	21750	11839	L	DNxn180	DNxn180			VTV		brain	xn	unk	0.6132360662	73326706341279285	648518346491635398	73326706341279285	5
DN	15513	15275	L	DNxn183	DNxn183			VTV		brain	xn	ACH	0.9548478152	73397075018218702	648518346483517333	73397075018218702	5
DN	15275	15275	R	DNxn183	DNxn183			VTV		brain	xn	ACH	0.97456012	73397074951369894	648518346498413808	73397075018218702	5
DN	16099	16099	L	DNxn184	DNxn184			VTV		brain	xn	GLUT	0.8894050425	73256337597114022	648518346491271544	73256337597114022	4
DN	16582	16099	R	DNxn184	DNxn184			VTV		brain	xn	GLUT	0.917842281	73467443829589598	648518346486632653	73256337597114022	4
DN	15613	15327	L	DNxn185	DNxn185			MDA		brain	xn	ACH	0.9593305806	73326706139904577	648518346488502456	73326706139904577	5
DN	15327	15327	R	DNxn185	DNxn185			MDA		brain	xn	ACH	0.9550771327	73397074884179384	648518346479726580	73326706139904577	5
DN	15291	14228	R	DNxn186	DNxn186			VTV		brain	xn	GLUT	0.9672549848	73397074951376949	648518346486654361	73397074951376949	5
DN	14228	14228	L	DNxn186	DNxn186			VTV		brain	xn	GLUT	0.9536512719	73326706274269235	648518346477717468	73397074951376949	5
DN	13951	13951	R	DNxn186	DNxn186		previously DNxn187	VTV		brain	xn	GLUT	0.9527177889	73397075018296163	648518346526142423	73397075018296163	5
DN	14301	13951	L	DNxn186	DNxn186		previously DNxn187	VTV		brain	xn	GLUT	0.9683945479	73397075018306537	648518346495482274	73397075018296163	5
DN	46341	46341	L	DNxn188	DNxn188			none		brain	xn	unk	0.4252298578				
DN	44166	44166	R	DNxn189	DNxn189			VTV		brain	xn	unk	0.4256344703				
DN	49688	49688	R	DNxn190	DNxn190			none		brain	xn	unk	0.4953617055				
DN	24311	24311	L	DNxn191	DNxn191			MDA		brain	xn	ACH	0.931584375				
DN	49317	49317	L	DNxn192	DNxn192			none		brain	xn	GLUT	0.8873260228				
DN	151739	151739	L	DNxn193	DNxn193			VTV		brain	xn	GABA	0.7007731211				
DN	33987	33987	L	LN-DN1	DNfl013	labial_nerve_sensory_descending		VTV	x	brain	fl	ACH	0.8094192222	73256337597080171	648518346465192565	73467443829687986	4
DN	41739	33987	R	LN-DN1	DNfl013	labial_nerve_sensory_descending		VTV	x	brain	fl	ACH	0.8186985072	73467443829687986	648518346479705588	73467443829687986	4
DN	27524	25155	L	LN-DN2	DNxl071	labial_nerve_sensory_descending		VTV	x	brain	xl	ACH	0.8838873302	73256337597076153	648518346475225185	73467443829666259	5
DN	25155	25155	R	LN-DN2	DNxl071	labial_nerve_sensory_descending		VTV	x	brain	xl	ACH	0.9066206665	73467443829666259	648518346491961644	73467443829666259	5
DN	53202877530	25155	R	LN-DN2	DNxl071	labial_nerve_sensory_descending		VTV	x	brain	xl	unk	0.6596970248	73467443829676738	648518346490869112	73256337597068862	3
DN	25960	25155	L	LN-DN2	DNxl071	labial_nerve_sensory_descending		VTV	x	brain	xl	ACH	0.8882784682	73256337597068862	648518346492132652	73256337597068862	3
DN	14523	13438	L	MDN	DNxn049	DNp50		MTD-I	p	brain	xn	ACH	0.971241085	73326706139901563	648518346475400628	73326706139840140	5
DN	13438	13438	L	MDN	DNxn049	DNp50		MTD-I	p	brain	xn	ACH	0.969865034	73326706139840140	648518346474413506	73326706139840140	5
DN	13809	13438	R	MDN	DNxn050	DNp50		MTD-I	p	brain	xn	ACH	0.9635573129	73467443427254162	648518346481250703	73326706139840140	5
DN	14419	13438	R	MDN	DNxn050	DNp50		MTD-I	p	brain	xn	ACH	0.9563792291	73467443494121411	648518346501195096	73326706139840140	5
DN	15424	15424	R	oviDN	DNad001			MDA	p	brain	ad	ACH	0.9434919085				
DN	15827	15424	L	oviDN	DNad001			MDA	p	brain	ad	ACH	0.9680094908				
DN	13038	13038	R	pIP10	DNxn048			DLV	p	brain	xn	ACH	0.9479013565				
DN	13417	13038	L	pIP10	DNxn048			DLV	p	brain	xn	ACH	0.9429927276				
DN	166304	12380	R	pIP9	DNxn047	DNp36		MDA	p	brain	xn	GLUT	0.9725204724	73397074884069612	648518346485836228	73326706072869291	4
DN	12380	12380	L	pIP9	DNxn047	DNp36		MDA	p	brain	xn	GLUT	0.9547580534	73326706072869291	648518346475622580	73326706072869291	4
DN	11987	11977	R	pMP2	DNxn046			MDA	p	brain	xn	ACH	0.9079837155				
DN	11977	11977	L	pMP2	DNxn046			MDA	p	brain	xn	ACH	0.9103294389				
