class	cell_id	supervoxel_id	root_id	group	side	type	systematic_type	synonyms	comment	soma_division	neuropil	hemilineage	manc_match_id	manc_group	manc_type	fanc_type	xyz
AN	12748	73397075085483583	648518346489955415	648518346489955415	L	ANXXX008	ANXXX008			T1	xl	TBD	11341	11285	ANXXX008		(39182, 75200, 2002)
AN	12684	73326706140044567	648518346495028402	648518346489955415	R	ANXXX008	ANXXX008			T1	xl	TBD	11285	11285	ANXXX008		(36988, 75200, 1634)
AN	13296	73326706341224222	648518346472637387	648518346472637387	L	ANXXX013	ANXXX013			A1	xn	TBD	10567	10549	ANXXX013		(37806, 75200, 1954)
AN	13266	73397075085405891	648518346486399624	648518346472637387	R	ANXXX013	ANXXX013			A1	xn	TBD	10549	10549	ANXXX013		(39769, 75200, 1962)
AN	13183	73397074951254086	648518346477819406	648518346477819406	L	ANXXX019	ANXXX019			A1	xn	TBD	11457	11332	ANXXX019		(39212, 75200, 1740)
AN	13302	73397074682633558	648518346484714755	648518346477819406	L	ANXXX019	ANXXX019			A2	xn	TBD	54821	11001	ANXXX019		(40840, 75200, 1249)
AN	13786	73397074682722329	648518346494246135	648518346477819406	R	ANXXX019	ANXXX019			A2	xn	TBD	11001	11001	ANXXX019		(40541, 75200, 1276)
AN	13227	73397074816958184	648518346481949373	648518346477819406	R	ANXXX019	ANXXX019			A1	xn	TBD	11332	11332	ANXXX019		(40870, 75200, 1450)
AN	12610	73537812439660786	648518346487689898	648518346487689898	L	ANXXX023	ANXXX023			T1	xn	TBD	100314	11741	ANXXX023		(44876, 75200, 1770)
AN	12583	73256337395783698	648518346517952104	648518346487689898	R	ANXXX023	ANXXX023			T1	xn	TBD	11741	11741	ANXXX023		(35558, 75200, 1613)
AN	13360	73185968785909071	648518346479255185	648518346479255185	R	ANXXX024	ANXXX024			A1	xl	TBD	10821	10770	ANXXX024		(34175, 75200, 1911)
AN	13741	73537812573617009	648518346484219677	648518346479255185	L	ANXXX024	ANXXX024			A1	xl	TBD	10770	10770	ANXXX024		(43821, 75200, 1950)
AN	12242	73185968785768999	648518346491656902	648518346491656902	L	ANXXX026	ANXXX026			T1	fl	TBD	10849	10849	ANXXX026		(34233, 75200, 1828)
AN	12180	73537812573618736	648518346494106635	648518346491656902	R	ANXXX026	ANXXX026			T1	fl	TBD	11002	10849	ANXXX026		(43419, 75200, 1945)
AN	13617	73256337529725626	648518346467405575	648518346467405575	R	ANXXX027	ANXXX027			A4	xn	TBD	11259	10577	ANXXX027		(35055, 75200, 1807)
AN	13332	73256337529983305	648518346481892541	648518346467405575	R	ANXXX027	ANXXX027			A2	xl	TBD	12893	12893	ANXXX027		(35695, 75200, 1844)
AN	13502	73467443762535703	648518346482430356	648518346467405575	L	ANXXX027	ANXXX027			A3	xn	TBD	10903	10903	ANXXX027		(43000, 75200, 1854)
AN	13674	73256337529940228	648518346482936997	648518346467405575	R	ANXXX027	ANXXX027			A6	xn	TBD	12424	11175	ANXXX027		(35416, 75200, 1834)
AN	13527	73256337529908130	648518346491013805	648518346467405575	R	ANXXX027	ANXXX027			A3	xn	TBD	12127	10149	ANXXX027		(34928, 75200, 1829)
AN	13368	73467443829666272	648518346496947764	648518346467405575	L	ANXXX027	ANXXX027			A2	xl	TBD	16761	12893	ANXXX027		(41849, 75200, 2004)
AN	13680	73467443762629459	648518346512686750	648518346467405575	L	ANXXX027	ANXXX027			A6	xn	TBD	11175	11175	ANXXX027		(43007, 75200, 1893)
AN	13632	73467443762525054	648518346515744762	648518346467405575	L	ANXXX027	ANXXX027			A4	xn	TBD	10577	10577	ANXXX027		(42772, 75200, 1851)
AN	13440	73185968785628757	648518346518496598	648518346467405575	R	ANXXX027	ANXXX027			A3	xn	TBD	15069	10903	ANXXX027		(34785, 75200, 1811)
AN	13535	73467443762617284	648518346484827037	648518346467405575	L	ANXXX027	ANXXX027			A3	xn	TBD	10149	10149	ANXXX027		(42891, 75200, 1876)
AN	13342	73537812439608672	648518346475411809	648518346475411809	L	ANXXX030	ANXXX030			A1	hl	TBD	10914	10899	ANXXX030		(44577, 75200, 1737)
AN	13277	73185968651590125	648518346492534979	648518346475411809	R	ANXXX030	ANXXX030			A1	hl	TBD	10899	10899	ANXXX030		(34378, 75200, 1612)
AN	13205	73326706140137076	648518346496942082	648518346496942082	L	ANXXX033	ANXXX033			A1	xn	TBD	10887	10887	ANXXX033		(38884, 75200, 1671)
AN	13208	73397075018301487	648518346515819514	648518346496942082	R	ANXXX033	ANXXX033			A1	xn	TBD	11082	10887	ANXXX033		(40361, 75200, 1830)
AN	13242	73537812439720820	648518346467393543	648518346467393543	R	ANXXX037	ANXXX037			A1	hl	TBD	10602	10602	ANXXX037		(44418, 75200, 1784)
AN	13298	73185968718702450	648518346490250779	648518346467393543	L	ANXXX037	ANXXX037			A1	hl	TBD	11184	10602	ANXXX037		(34360, 75200, 1735)
AN	12154	73467443762677481	648518346480002277	648518346475803060	R	ANXXX041	ANXXX041			T1	fl	TBD	11723	11355	ANXXX041		(41478, 75200, 1916)
AN	12344	73467443829645818	648518346481184090	648518346475803060	R	ANXXX041	ANXXX041			T1	fl	TBD	12165	11355	ANXXX041		(41426, 75200, 1997)
AN	12134	73256337530062618	648518346475803060	648518346475803060	L	ANXXX041	ANXXX041			T1	fl	TBD	11355	11355	ANXXX041		(36672, 75200, 1882)
AN	12297	73256337530072568	648518346494341371	648518346475803060	L	ANXXX041	ANXXX041			T1	fl	TBD	11500	11355	ANXXX041		(36288, 75200, 1886)
AN	13718	73467443762654007	648518346475345249	648518346475345249	L	ANXXX043	ANXXX043			A9	xn	TBD	12467	11233	ANXXX043		(42596, 75200, 1890)
AN	13723	73256337530045833	648518346481369231	648518346475345249	R	ANXXX043	ANXXX043			A9	xn	TBD	21139	11241	ANXXX043		(35907, 75200, 1869)
AN	13712	73467443829610739	648518346486642145	648518346475345249	L	ANXXX043	ANXXX043			A9	xn	TBD	11241	11241	ANXXX043		(42307, 75200, 1971)
AN	13720	73256337530067503	648518346483927983	648518346475345249	R	ANXXX043	ANXXX043			A9	xn	TBD	11233	11233	ANXXX043		(35564, 75200, 1885)
AN	13715	73397075018481590	648518346492441983	648518346492441983	L	ANXXX046	ANXXX046			A9	xn	TBD	11267	11267	ANXXX046		(39298, 75200, 1906)
AN	13719	73326706274177694	648518346496603437	648518346492441983	R	ANXXX046	ANXXX046			A9	xn	TBD	11600	11267	ANXXX046		(38677, 75200, 1849)
AN	12929	73185968718684110	648518346484246567	648518346484246567	R	ANXXX049	ANXXX049			T2	ml	TBD	12485	12215	ANXXX049		(34272, 75200, 1724)
AN	12902	73608181250705662	648518346486421197	648518346484246567	L	ANXXX049	ANXXX049			T2	ml	TBD	12215	12215	ANXXX049		(45071, 75200, 1818)
AN	13335	73185968718639369	648518346493234716	648518346484246567	R	ANXXX049	ANXXX049			T3	hl	TBD	11481	11481	ANXXX049		(34170, 75200, 1711)
AN	13740	73537812506614572	648518346485705747	648518346484246567	L	ANXXX049	ANXXX049			T3	hl	TBD	21296	11481	ANXXX049		(44871, 75200, 1815)
AN	13698	73397075018291148	648518346487704746	648518346487704746	L	ANXXX055	ANXXX055			A7	xn	TBD	10878	10878	ANXXX055		(40525, 75200, 1830)
AN	13691	73326706207122673	648518346491170851	648518346487704746	R	ANXXX055	ANXXX055			A7	xn	TBD	11810	10878	ANXXX055		(38128, 75200, 1760)
AN	13315	73397075018081483	648518346465218421	648518346465218421	L	ANXXX057	ANXXX057			A2	xn	TBD	11209	11209	ANXXX057		(40917, 75200, 1810)
AN	13762	73326706206990436	648518346501571928	648518346465218421	R	ANXXX057	ANXXX057			A2	xn	TBD	11542	11209	ANXXX057		(37636, 75200, 1707)
AN	12488	73537812506810275	648518346492735417	648518346492735417	L	ANXXX072	ANXXX072			T1	fl	TBD	11818	11818	ANXXX072		(43483, 75200, 1926)
AN	12478	73185968718702425	648518346507406623	648518346492735417	R	ANXXX072	ANXXX072			T1	fl	TBD	12168	11818	ANXXX072		(34536, 75200, 1731)
AN	13775	73467443695343912	648518346487712426	648518346487712426	R	ANXXX074	ANXXX074			A6	ad	TBD	11756	11756	ANXXX074		(40987, 75200, 1694)
AN	13796	73326706207086879	648518346499927507	648518346487712426	L	ANXXX074	ANXXX074			A6	ad	TBD	12039	11756	ANXXX074		(37492, 75200, 1740)
AN	13414	73326706274304924	648518346481508239	648518346481508239	R	ANXXX075	ANXXX075			A1	xl	TBD	12459	12410	ANXXX075		(38369, 75200, 1906)
AN	13524	73397075018350619	648518346496074301	648518346481508239	L	ANXXX075	ANXXX075			A1	xl	TBD	12410	12410	ANXXX075		(40762, 75200, 1855)
AN	13501	73397075018481587	648518346481627039	648518346481627039	L	ANXXX082	ANXXX082			A2	xl	TBD	11886	11886	ANXXX082		(40791, 75200, 1907)
AN	13403	73326706274211576	648518346494507378	648518346481627039	R	ANXXX082	ANXXX082			A2	xl	TBD	13017	11886	ANXXX082		(37082, 75200, 1862)
AN	13576	73397074884268755	648518346466698606	648518346466698606	L	ANXXX084	ANXXX084		dimorphic morphology	A2	ad	TBD	11732	11732	ANXXX084		(40827, 75200, 1657)
AN	13646	73397074884260656	648518346483110630	648518346466698606	L	ANXXX084	ANXXX084		dimorphic morphology	A3	ad	TBD	11932	11932	ANXXX084		(40881, 75200, 1657)
AN	13483	73326706140030374	648518346493839392	648518346466698606	R	ANXXX084	ANXXX084		dimorphic morphology	A2	ad	TBD	11942	11732	ANXXX084		(38589, 75200, 1626)
AN	13563	73397074884057913	648518346495776162	648518346466698606	R	ANXXX084	ANXXX084		dimorphic morphology	A4	ad	TBD	12917	12917	ANXXX084		(38970, 75200, 1574)
AN	13791	73397074884253569	648518346496228693	648518346466698606	L	ANXXX084	ANXXX084		dimorphic morphology	A4	ad	TBD	12921	12917	ANXXX084		(40506, 75200, 1654)
AN	13525	73326706140039687	648518346494780181	648518346466698606	R	ANXXX084	ANXXX084		dimorphic morphology	A3	ad	TBD	12041	11932	ANXXX084		(38547, 75200, 1633)
AN	13763	73537812573642240	648518346472489778	648518346472489778	L	ANXXX086	ANXXX086			A1	xl	TBD	12147	12147	ANXXX086		(43773, 75200, 1958)
AN	13281	73185968785888022	648518346495728290	648518346472489778	R	ANXXX086	ANXXX086			A1	xl	TBD	53199180469	12147	ANXXX086		(34100, 75200, 1900)
AN	13231	73326706140059076	648518346489836895	648518346489836895	L	ANXXX090	ANXXX090			T3	xn	TBD	11114	11045	ANXXX090		(38462, 75200, 1640)
AN	13054	73326706206992678	648518346500874774	648518346489836895	R	ANXXX090	ANXXX090			T3	xn	TBD	11045	11045	ANXXX090		(38171, 75200, 1711)
AN	13778	73537812573648765	648518346488500408	648518346488500408	L	ANXXX092	ANXXX092			A1	xl	TBD	15831	12305	ANXXX092		(43514, 75200, 1971)
AN	13285	73185968785889576	648518346494369415	648518346488500408	R	ANXXX092	ANXXX092			A1	xl	TBD	12305	12305	ANXXX092		(34252, 75200, 1902)
AN	13657	73326706274201763	648518346494601960	648518346494601960	R	ANXXX093	ANXXX093			A6	xn	TBD	12327	12327	ANXXX093		(38458, 75200, 1859)
AN	13661	73397075085185240	648518346502126921	648518346494601960	L	ANXXX093	ANXXX093			A6	xn	TBD	12673	12327	ANXXX093		(39450, 75200, 1935)
AN	13495	73326706139976527	648518346489682028	648518346489682028	R	ANXXX094	ANXXX094			A1	hl	TBD	13172	12361	ANXXX094		(38408, 75200, 1610)
AN	13597	73467443628335874	648518346492930990	648518346489682028	L	ANXXX094	ANXXX094			A1	hl	TBD	12361	12361	ANXXX094		(41520, 75200, 1607)
AN	13322	73326706274262109	648518346479298449	648518346479298449	R	ANXXX098	ANXXX098			A1	mv	TBD	11519	11519	ANXXX098		(38903, 75200, 1889)
AN	13344	73326706274274023	648518346486874593	648518346479298449	R	ANXXX098	ANXXX098			T3	mv	TBD	15667	13374	ANXXX098		(38634, 75200, 1890)
AN	13364	73397075085185614	648518346489687660	648518346479298449	R	ANXXX098	ANXXX098			T3	mv	TBD	13374	13374	ANXXX098		(39143, 75200, 1931)
AN	13359	73397075018383971	648518346489704556	648518346479298449	L	ANXXX098	ANXXX098			A1	mv	TBD	18589	11519	ANXXX098		(39372, 75200, 1865)
AN	13320	73397075018270747	648518346494749461	648518346479298449	R	ANXXX098	ANXXX098			A2	xl	TBD	13307	12674	ANXXX098		(39341, 75200, 1821)
AN	13397	73397075018357465	648518346520382289	648518346479298449	L	ANXXX098	ANXXX098			A2	xl	TBD	12674	12674	ANXXX098		(39525, 75200, 1853)
AN	13776	73397074817093763	648518346489338053	648518346489338053	R	ANXXX099	ANXXX099			A8	ad	TBD	12539	12295	ANXXX099		(40311, 75200, 1513)
AN	13702	73397074817041137	648518346494229049	648518346489338053	L	ANXXX099	ANXXX099			A8	ad	TBD	12295	12295	ANXXX099		(39199, 75200, 1488)
AN	13328	73326706274304936	648518346499530331	648518346499530331	R	ANXXX102	ANXXX102			A2	xn	TBD	12514	12362	ANXXX102		(37835, 75200, 1906)
AN	13404	73397075018420798	648518346511966576	648518346499530331	L	ANXXX102	ANXXX102			A2	xn	TBD	12362	12362	ANXXX102		(40452, 75200, 1879)
AN	12384	73256337530142835	648518346504958579	648518346504958579	L	ANXXX106	ANXXX106			T1	xn	TBD	12342	12342	ANXXX106		(36024, 75200, 1914)
AN	12229	73467443829604185	648518346512179758	648518346504958579	R	ANXXX106	ANXXX106			T1	xn	TBD	13333	12342	ANXXX106		(41983, 75200, 1966)
AN	12265	73256337530038728	648518346466903662	648518346466903662	L	ANXXX108	ANXXX108			T1	xn	TBD	12507	12490	ANXXX108		(36803, 75200, 1864)
AN	12364	73467443829515900	648518346481636545	648518346466903662	R	ANXXX108	ANXXX108			T1	xn	TBD	12490	12490	ANXXX108		(41377, 75200, 1939)
AN	12282	73256337530001096	648518346480375611	648518346480375611	L	ANXXX109	ANXXX109			T1	fl	TBD	13811	13077	ANXXX109		(36608, 75200, 1863)
AN	12320	73467443762728744	648518346482825893	648518346480375611	R	ANXXX109	ANXXX109			T1	fl	TBD	13077	13077	ANXXX109		(41762, 75200, 1919)
AN	13731	73397074884244154	648518346492189039	648518346488699529	R	ANXXX116	ANXXX116		dimorphic morphology	A7	ad	TBD	12062	12062	ANXXX116		(40447, 75200, 1648)
AN	13779	73397074816944203	648518346488699529	648518346488699529	L	ANXXX116	ANXXX116		dimorphic morphology	A7	ad	TBD	12730	12062	ANXXX116		(40394, 75200, 1442)
AN	13798	73397074884036266	648518346501556312	648518346488699529	L	ANXXX116	ANXXX116		dimorphic morphology	A5	ad	TBD	13840	13840	ANXXX116		(39401, 75200, 1559)
AN	13804	73397074884135221	648518346521669881	648518346488699529	R	ANXXX116	ANXXX116		dimorphic morphology	A5	ad	TBD	13946	13840	ANXXX116		(39952, 75200, 1605)
AN	13659	73256337529913623	648518346480648669	648518346480648669	R	ANXXX120	ANXXX120			A5	xl	TBD	13177	12962	ANXXX120		(35646, 75200, 1817)
AN	13656	73467443762584759	648518346484920477	648518346480648669	L	ANXXX120	ANXXX120			A5	xl	TBD	12962	12962	ANXXX120		(42616, 75200, 1871)
AN	13683	73467443762482169	648518346487004825	648518346480648669	L	ANXXX120	ANXXX120			A6	mv	TBD	16656	16656	ANXXX120		(42443, 75200, 1823)
AN	13685	73256337529921841	648518346509994042	648518346480648669	R	ANXXX120	ANXXX120			A6	mv	TBD	20405	16656	ANXXX120		(35679, 75200, 1831)
AN	13400	73397074884083497	648518346479521472	648518346479521472	R	ANXXX127	ANXXX127			T3	xl	TBD	14009	12911	ANXXX127		(39700, 75200, 1586)
AN	13389	73397074817052536	648518346488935665	648518346479521472	L	ANXXX127	ANXXX127			T3	xl	TBD	12911	12911	ANXXX127		(39894, 75200, 1492)
AN	12245	73537812439586518	648518346464991349	648518346464991349	R	ANXXX130	ANXXX130			T1	xn	TBD	13025	13025	ANXXX130		(43155, 75200, 1728)
AN	12158	73256337395918379	648518346494481685	648518346464991349	L	ANXXX130	ANXXX130			T1	xn	TBD	14122	13025	ANXXX130		(36396, 75200, 1671)
AN	12470	73256337597062922	648518346486266978	648518346486266978	R	ANXXX131	ANXXX131			T1	xl	TBD	13509	13218	ANXXX131		(35098, 75200, 1969)
AN	12474	73467443829711654	648518346515855178	648518346486266978	L	ANXXX131	ANXXX131			T1	xl	TBD	13218	13218	ANXXX131		(42621, 75200, 2024)
AN	13551	73537812439534322	648518346489049066	648518346489049066	L	ANXXX132	ANXXX132			A1	xn	TBD	12830	12830	ANXXX132		(43672, 75200, 1707)
AN	13521	73256337395876273	648518346517970536	648518346489049066	R	ANXXX132	ANXXX132			A1	xn	TBD	13903	12830	ANXXX132		(35644, 75200, 1652)
AN	13093	73397074884130389	648518346482496553	648518346482496553	L	ANXXX136	ANXXX136			T3	ad	TBD	13101	12997	ANXXX136		(40053, 75200, 1599)
AN	13074	73397074884069596	648518346488959325	648518346482496553	L	ANXXX136	ANXXX136			T3	ad	TBD	12997	12997	ANXXX136		(39317, 75200, 1576)
AN	12911	73397075085486861	648518346459888132	648518346459888132	L	ANXXX139	ANXXX139			T2	xn	TBD	12991	12991	ANXXX139		(39663, 75200, 2008)
AN	12912	73326706341195006	648518346492350252	648518346459888132	R	ANXXX139	ANXXX139			T2	xn	TBD	15013	12991	ANXXX139		(37878, 75200, 1945)
AN	13278	73326706274361849	648518346480928768	648518346480928768	R	ANXXX144	ANXXX144			A1	hl	TBD	12726	12726	ANXXX144		(38257, 75200, 1916)
AN	13305	73397075085264718	648518346483006629	648518346480928768	L	ANXXX144	ANXXX144			A1	hl	TBD	13086	12726	ANXXX144		(39852, 75200, 1935)
AN	12461	73537812439665332	648518346471827867	648518346471827867	L	ANXXX145	ANXXX145			T1	fl	TBD	13551	13551	ANXXX145		(43238, 75200, 1763)
AN	13620	73537812439667584	648518346479180751	648518346471827867	L	ANXXX145	ANXXX145			T3	hl	TBD	12945	12945	ANXXX145		(43125, 75200, 1762)
AN	12951	73256337462947455	648518346492440703	648518346471827867	R	ANXXX145	ANXXX145			T2	ml	TBD	14063	12796	ANXXX145		(34997, 75200, 1755)
AN	12787	73537812439651700	648518346492834491	648518346471827867	L	ANXXX145	ANXXX145			T2	ml	TBD	12796	12796	ANXXX145		(43374, 75200, 1756)
AN	12446	73185968718743599	648518346494742071	648518346471827867	R	ANXXX145	ANXXX145			T1	fl	TBD	14147	13551	ANXXX145		(34787, 75200, 1757)
AN	13471	73256337462954733	648518346521391865	648518346471827867	R	ANXXX145	ANXXX145			T3	hl	TBD	13425	12945	ANXXX145		(34881, 75200, 1760)
AN	13653	73256337529722493	648518346466011696	648518346466011696	R	ANXXX148	ANXXX148			A6	xl	TBD	13198	13198	ANXXX148		(36033, 75200, 1804)
AN	13630	73256337529932593	648518346486865889	648518346466011696	R	ANXXX148	ANXXX148			A5	xl	TBD	14284	13319	ANXXX148		(36027, 75200, 1823)
AN	13666	73467443762629419	648518346487686058	648518346466011696	L	ANXXX148	ANXXX148			A5	xl	TBD	13319	13319	ANXXX148		(42137, 75200, 1879)
AN	13681	73467443762635400	648518346500656053	648518346466011696	L	ANXXX148	ANXXX148			A6	xl	TBD	14892	13198	ANXXX148		(42234, 75200, 1888)
AN	13594	73326706341254465	648518346489580633	648518346489580633	R	ANXXX151	ANXXX151			A2	xn	TBD	13412	13412	ANXXX151		(38041, 75200, 1981)
AN	13510	73397075085465201	648518346495445174	648518346489580633	L	ANXXX151	ANXXX151			A2	xn	TBD	15971	13412	ANXXX151		(39305, 75200, 1995)
AN	12143	73397075085370078	648518346489946163	648518346489946163	L	ANXXX154	ANXXX154			T1	fl	TBD	13388	13388	ANXXX154		(40867, 75200, 1950)
AN	12021	73256337596981067	648518346500729449	648518346489946163	R	ANXXX154	ANXXX154			T1	fl	TBD	14347	13388	ANXXX154		(35897, 75200, 1937)
AN	13772	73397075085355305	648518346484428839	648518346484428839	R	ANXXX157	ANXXX157			A1	xl	TBD	14422	13355	ANXXX157		(39401, 75200, 1947)
AN	13345	73326706274299799	648518346504983155	648518346484428839	L	ANXXX157	ANXXX157			A1	xl	TBD	13355	13355	ANXXX157		(38718, 75200, 1897)
AN	13391	73608181049529471	648518346484172573	648518346484172573	L	ANXXX165	ANXXX165			T3	xn	TBD	14637	14285	ANXXX165		(47053, 75200, 1471)
AN	13423	73115599840149231	648518346510052390	648518346484172573	R	ANXXX165	ANXXX165			T3	xn	TBD	14285	14285	ANXXX165		(32514, 75200, 1469)
AN	13570	73397074750035172	648518346474018669	648518346474018669	L	ANXXX169	ANXXX169			A3	ad	TBD	13352	13282	ANXXX169		(40821, 75200, 1409)
AN	13773	73397074816933311	648518346486441897	648518346474018669	L	ANXXX169	ANXXX169			A4	ad	TBD	16286	16286	ANXXX169		(40719, 75254, 1439)
AN	13472	73467443494119119	648518346496475733	648518346474018669	R	ANXXX169	ANXXX169			A3	ad	TBD	13282	13282	ANXXX169		(41060, 75200, 1353)
AN	13526	73467443494177050	648518346498671600	648518346474018669	R	ANXXX169	ANXXX169			A1	ad	TBD	15071	12320	ANXXX169		(40987, 75200, 1377)
AN	13436	73467443494201351	648518346501078633	648518346474018669	L	ANXXX169	ANXXX169			A2	ad	TBD	12734	12675	ANXXX169		(41036, 75200, 1396)
AN	13355	73467443494158566	648518346507386911	648518346474018669	R	ANXXX169	ANXXX169			A2	ad	TBD	12675	12675	ANXXX169		(41060, 75200, 1370)
AN	13572	73397074749946857	648518346518578518	648518346474018669	L	ANXXX169	ANXXX169			A1	ad	TBD	12320	12320	ANXXX169		(40943, 75200, 1385)
AN	13652	73326706341237928	648518346480834272	648518346480834272	R	ANXXX170	ANXXX170			A4	xl	TBD	11567	11567	ANXXX170		(37881, 75200, 1963)
AN	13663	73326706341173634	648518346487807568	648518346480834272	R	ANXXX170	ANXXX170			A3	xl	TBD	13475	13475	ANXXX170		(38064, 75200, 1946)
AN	13655	73397075085438603	648518346518348118	648518346480834272	R	ANXXX170	ANXXX170			A3	xl	TBD	15703	13475	ANXXX170		(39506, 75200, 1974)
AN	13725	73397075085388891	648518346524178437	648518346480834272	R	ANXXX170	ANXXX170			A4	xl	TBD	153021	11567	ANXXX170		(39586, 75200, 1953)
AN	13178	73256337328673231	648518346483539887	648518346483539887	L	ANXXX171	ANXXX171			T2	ht	TBD	14915	13862	ANXXX171		(35596, 75200, 1463)
AN	13072	73537812238388230	648518346496611044	648518346483539887	R	ANXXX171	ANXXX171			T2	ht	TBD	13862	13862	ANXXX171		(44409, 75200, 1377)
AN	13357	73467443762503555	648518346476722806	648518346476722806	L	ANXXX174	ANXXX174			A1	xl	TBD	13489	11487	ANXXX174		(41065, 75200, 1834)
AN	13258	73326706207155998	648518346506783522	648518346476722806	R	ANXXX174	ANXXX174			A1	xl	TBD	11487	11487	ANXXX174		(37651, 75200, 1774)
AN	13706	73397075018613879	648518346479153872	648518346479153872	L	ANXXX178	ANXXX178			A7	xn	TBD	14248	13541	ANXXX178		(39420, 75200, 1925)
AN	13692	73326706274172952	648518346483063270	648518346479153872	R	ANXXX178	ANXXX178			A7	xn	TBD	13541	13541	ANXXX178		(38821, 75200, 1850)
AN	12616	73256337261565268	648518346494237707	648518346494237707	L	ANXXX191	ANXXX191			T1	fl	TBD	15185	14153	ANXXX191		(34852, 75200, 1338)
AN	12664	73537812171192859	648518346509305722	648518346494237707	R	ANXXX191	ANXXX191			T1	fl	TBD	14153	14153	ANXXX191		(44375, 75200, 1228)
AN	13721	73326706341271430	648518346475326520	648518346475326520	R	ANXXX196	ANXXX196			A8	ad	TBD	14487	14487	ANXXX196		(37712, 75200, 1991)
AN	13722	73397075085488424	648518346477822478	648518346475326520	L	ANXXX196	ANXXX196		difference in number	A	ad	TBD	#N/A	14487	ANXXX196		(39520, 75200, 2008)
AN	12646	73537812506624655	648518346477147408	648518346477147408	L	ANXXX200	ANXXX200			T1	xn	TBD	19025	18887	ANXXX200		(44246, 75200, 1816)
AN	13166	73537812506592778	648518346488329353	648518346477147408	L	ANXXX200	ANXXX200			T2	xn	TBD	15566	13073	ANXXX200		(44107, 75200, 1814)
AN	13088	73185968718706831	648518346489904601	648518346477147408	R	ANXXX200	ANXXX200			T2	xn	TBD	13073	13073	ANXXX200		(33933, 75200, 1739)
AN	12628	73185968718686500	648518346490284315	648518346477147408	R	ANXXX200	ANXXX200			T1	xn	TBD	18887	18887	ANXXX200		(33788, 75200, 1726)
AN	13625	73397074749852609	648518346477143312	648518346477143312	L	ANXXX202	ANXXX202			A1	ad	TBD	14141	14141	ANXXX202		(40865, 75200, 1328)
AN	13304	73397074816948938	648518346481627841	648518346477143312	R	ANXXX202	ANXXX202			A1	ad	TBD	13964	14141	ANXXX202		(40626, 75200, 1443)
AN	13442	73397074817082497	648518346488926961	648518346477143312	L	ANXXX202	ANXXX202			A2	ad	TBD	24852	16220	ANXXX202		(40457, 75178, 1501)
AN	13635	73397074817185876	648518346489351513	648518346477143312	L	ANXXX202	ANXXX202			A5	xn	TBD	16480	15361	ANXXX202		(40181, 75200, 1537)
AN	13396	73397074816935241	648518346491636934	648518346477143312	R	ANXXX202	ANXXX202			A2	ad	TBD	16220	16220	ANXXX202		(40694, 75158, 1440)
AN	13595	73397074817006956	648518346492434105	648518346477143312	R	ANXXX202	ANXXX202			A5	xn	TBD	15361	15361	ANXXX202		(40598, 75200, 1472)
AN	13626	73397074817164661	648518346499640019	648518346477143312	L	ANXXX202	ANXXX202			A4	xn	TBD	16483	16483	ANXXX202		(40425, 75200, 1536)
AN	13504	73397074817111006	648518346502588742	648518346477143312	L	ANXXX202	ANXXX202			A3	xn	TBD	14303	14303	ANXXX202		(40109, 75200, 1515)
AN	13586	73397074817002410	648518346507330632	648518346477143312	R	ANXXX202	ANXXX202			A4	xn	TBD	19521	16483	ANXXX202		(40475, 75200, 1470)
AN	13522	73397074816980459	648518346520125265	648518346477143312	R	ANXXX202	ANXXX202			A3	xn	TBD	14868	14303	ANXXX202		(40847, 75200, 1461)
AN	13254	73115599907337282	648518346473239908	648518346473239908	R	ANXXX214	ANXXX214			A1	ad	TBD	16160	15142	ANXXX214		(30732, 75200, 1580)
AN	13354	73678549793633804	648518346488066583	648518346473239908	L	ANXXX214	ANXXX214			A1	ad	TBD	15142	15142	ANXXX214		(47787, 75200, 1488)
AN	12469	73185968785869768	648518346486713135	648518346486713135	R	ANXXX218	ANXXX218			T1	fl	TBD	15129	15114	ANXXX218		(34426, 75200, 1882)
AN	12477	73467443829686706	648518346496802684	648518346486713135	L	ANXXX218	ANXXX218			T1	fl	TBD	15114	15114	ANXXX218		(42988, 75200, 2016)
